$ DWR N2 - Assuming % saturation and wtemp at DWQI,,
See 'DWR-estimateTDG-BC.xlsm.',,
JDAY,N2,O2
34.458330,17.88542351,11.05182518
34.500000,17.94083381,11.09262433
34.541670,17.94305473,11.09262028
34.583330,17.99628019,11.12894677
34.625000,17.95635894,11.10471694
34.666670,17.97518945,11.11682474
34.708330,17.97602374,11.11681255
34.750000,17.97330367,11.11680036
34.791670,17.93280919,11.088008
34.833330,17.94343644,11.10007731
34.875000,17.93782368,11.10007832
34.916670,17.91462891,11.08799989
34.958330,17.91373535,11.08799685
35.000000,17.9733445,11.12889187
35.041670,17.97352386,11.12887662
35.083330,17.99120972,11.14097519
35.125000,17.95197222,11.11213442
35.166670,17.96994944,11.12421384
35.208330,17.97035115,11.12420165
35.250000,17.98665499,11.13623426
35.291670,17.97932682,11.13622511
35.333330,17.99325773,11.14832483
35.375000,17.98942506,11.14833807
35.416670,17.98860803,11.14834927
35.458330,18.02349299,11.17250604
35.500000,18.06279169,11.20150964
35.541670,18.08047113,11.21361119
35.583330,18.09856553,11.22571169
35.625000,18.05737601,11.19663315
35.666670,18.07827986,11.20870536
35.708330,18.0984583,11.22077448
35.750000,18.13942258,11.2499003
35.791670,18.14029097,11.24989516
35.833330,18.15872537,11.26198118
35.875000,18.13651232,11.24985919
35.916670,18.1383666,11.24984788
35.958330,18.11409209,11.23769411
36.000000,18.05396772,11.21343499
36.041670,18.07526721,11.22556504
36.083330,18.05222784,11.21346367
36.125000,18.03089624,11.20133363
36.166670,18.03737082,11.20132647
36.208330,18.03881093,11.20133261
36.250000,18.02198799,11.18919751
36.291670,18.02907147,11.18917093
36.333330,18.03145742,11.1891832
36.375000,18.04514274,11.20130293
36.416670,18.03318341,11.20130703
36.458330,18.02230064,11.18920568
36.500000,18.03564899,11.18439744
36.541670,18.05163306,11.19648688
36.583330,18.03514064,11.18442197
36.625000,18.05715201,11.20135717
36.666670,18.05939404,11.20136126
36.708330,18.02256343,11.17715538
36.750000,18.02474029,11.17716559
36.791670,18.03633186,11.18928337
36.833330,18.04169925,11.18929359
36.875000,18.02366436,11.17719214
36.916670,18.02306953,11.17719928
36.958330,18.02080471,11.17720643
37.000000,17.98738471,11.15299936
37.041670,17.98841295,11.15301057
37.083330,17.98655687,11.15301159
37.125000,17.98675165,11.15302687
37.166670,17.98625265,11.153034
37.208330,17.99315499,11.15304113
37.250000,17.99243213,11.15304521
37.291670,18.00868365,11.16516308
37.333330,17.96996039,11.14094873
37.375000,17.96787904,11.14095687
37.416670,17.96324651,11.14096196
37.458330,17.98252051,11.15307883
37.500000,17.99966272,11.16519368
37.541670,18.01865918,11.17731058
37.583330,18.03260322,11.1894275
37.625000,18.05277719,11.20154034
37.666670,18.02978546,11.18943466
37.708330,18.02357204,11.18943772
37.750000,18.09020531,11.23068304
37.791670,18.07993391,11.21366036
37.833330,18.09596446,11.22576912
37.875000,18.09596446,11.22576912
37.916670,18.13400173,11.24998766
37.958330,18.15443145,11.26209538
38.000000,18.19264488,11.28631185
38.041670,18.21316995,11.29842059
38.083330,18.23167986,11.3105283
38.125000,18.23176674,11.3105252
38.166670,18.25082452,11.32263394
38.208330,18.20992364,11.29840924
38.250000,18.23740216,11.32779257
38.291670,18.25093586,11.32778637
38.333330,18.26022779,11.32777602
38.375000,18.26220231,11.32777498
38.416670,18.24848872,11.32777291
38.458330,18.23917326,11.31563168
38.500000,18.20477984,11.28627061
38.541670,18.21941853,11.30348425
38.583330,18.19082787,11.29134198
38.625000,18.15244076,11.26705438
38.666670,18.1205678,11.25491213
38.708330,18.12155913,11.25490802
38.750000,18.14229167,11.26704512
38.791670,18.14735477,11.26704924
38.833330,18.14879107,11.26705438
38.875000,18.12970998,11.25491522
38.916670,18.12953285,11.25492241
38.958330,18.12982265,11.25492653
39.000000,18.11102,11.24278734
39.041670,18.09071593,11.23064918
39.083330,18.07551507,11.21851102
39.125000,18.11473928,11.24279864
39.166670,18.07534584,11.21851921
39.208330,18.07314212,11.21852229
39.250000,18.05068902,11.20638513
39.291670,18.05506869,11.2063882
39.333330,18.03237085,11.19425409
39.375000,18.0288652,11.19425307
39.416670,18.00661562,11.1821169
39.458330,18.00613438,11.18212099
39.500000,18.00518299,11.16998277
39.541670,18.00415116,11.16998379
39.583330,17.98328638,11.15784658
39.625000,17.97985123,11.15785168
39.666670,17.99858558,11.17476125
39.708330,17.98165091,11.16258933
39.750000,17.96295336,11.14571852
39.791670,17.94373711,11.13357824
39.833330,17.94382767,11.13358027
39.875000,17.92830051,11.12144303
39.916670,17.96657642,11.15043574
39.958330,17.96893808,11.15043472
40.000000,17.97257667,11.15044083
40.041670,17.93498949,11.12145319
40.083330,17.95529332,11.13359654
40.125000,17.95664514,11.13359756
40.166670,17.92452073,11.10931592
40.208330,17.92563194,11.10931795
40.250000,17.96848782,11.13827804
40.291670,17.94742378,11.12610709
40.333330,17.96677801,11.13828414
40.375000,17.94664756,11.12611827
40.416670,17.94548679,11.12612132
40.458330,17.98468965,11.15047241
40.500000,17.94482826,11.12148875
40.541670,17.97025202,11.13363011
40.583330,17.96820412,11.13363316
40.625000,18.00396692,11.16265256
40.666670,17.98180475,11.1504826
40.708330,17.97354053,11.15048565
40.750000,17.95552113,11.13831264
40.791670,17.95392041,11.13831365
40.833330,17.95827574,11.13831264
40.875000,17.95927477,11.13830755
40.916670,17.95583417,11.13830958
40.958330,17.95874335,11.13831365
41.000000,17.97891231,11.15048667
41.041670,17.97797354,11.15048158
41.083330,18.00075136,11.16265358
41.125000,17.99937258,11.16265052
41.166670,18.0008964,11.1626495
41.208330,18.0004425,11.16265052
41.250000,18.0210564,11.17482251
41.291670,18.01945805,11.17482148
41.333330,18.03939159,11.18699347
41.375000,18.03699786,11.18699347
41.416670,18.03335573,11.18699347
41.458330,18.07515701,11.21134256
41.500000,18.09319788,11.22351864
41.541670,18.07348233,11.20648443
41.583330,18.0632449,11.20648443
41.625000,18.06264086,11.20648648
41.666670,18.08930911,11.22352582
41.708330,18.06911775,11.2113569
41.750000,18.07174048,11.2113569
41.791670,18.05508427,11.19918592
41.833330,18.05484838,11.19918694
41.875000,18.07675271,11.21135997
41.916670,18.05985098,11.19435942
41.958330,18.04422257,11.18222008
42.000000,18.04392048,11.18221497
42.041670,18.02564672,11.17007563
42.083330,18.027304,11.17007563
42.125000,18.03054415,11.17007563
42.166670,18.02886094,11.17007257
42.208330,18.02871823,11.17007155
42.250000,18.0878038,11.21135792
42.291670,18.08990483,11.21135997
42.333330,18.10878126,11.223533
42.375000,18.06946086,11.19435738
42.416670,18.06425428,11.19436147
42.458330,18.10576702,11.21864835
42.500000,18.10205273,11.21865347
42.541670,18.11940259,11.23080103
42.583330,18.13685759,11.2429486
42.625000,18.16579365,11.26723966
42.666670,18.14419564,11.25510338
42.708330,18.14420065,11.25510646
42.750000,18.14590211,11.25511058
42.791670,18.14240417,11.25511058
42.833330,18.14248391,11.25510646
42.875000,18.12038671,11.24296503
42.916670,18.14385239,11.25510235
42.958330,18.14272615,11.25509618
43.000000,18.14159888,11.25509515
43.041670,18.1609044,11.26723451
43.083330,18.16298134,11.26723451
43.125000,18.16340835,11.26723348
43.166670,18.20501825,11.29151631
43.208330,18.20374417,11.29151322
43.250000,18.20365076,11.29150806
43.291670,18.22424088,11.30364844
43.333330,18.22262041,11.30364534
43.375000,18.21514048,11.30364121
43.416670,18.2358797,11.31578467
43.458330,18.25162939,11.32792918
43.500000,18.28653858,11.35221406
43.541670,18.32537475,11.37650102
43.583330,18.32258524,11.37650414
43.625000,18.35943803,11.40078801
43.666670,18.39614924,11.42507293
43.708330,18.38242189,11.41293255
43.750000,18.38501392,11.41293255
43.791670,18.40590219,11.42507501
43.833330,18.40332865,11.42507397
43.875000,18.38463948,11.41293672
43.916670,18.36536705,11.4007953
43.958330,18.36498431,11.40079426
44.000000,18.32726542,11.38865388
44.041670,18.3319954,11.38865076
44.083330,18.30729309,11.3765083
44.125000,18.28472587,11.35221717
44.166670,18.2770645,11.34006747
44.208330,18.25713151,11.32791986
44.250000,18.26752882,11.32791365
44.291670,18.23419859,11.30362778
44.333330,18.20420473,11.2914833
44.375000,18.19428293,11.29148537
44.416670,18.19690402,11.29148846
44.458330,18.23450619,11.31577123
44.500000,18.27958218,11.3400509
44.541670,18.24293857,11.32274048
44.583330,18.28572051,11.34696025
44.625000,18.30417681,11.35906598
44.666670,18.33236962,11.37117689
44.708330,18.3262614,11.37117482
44.750000,18.36071122,11.38861226
44.791670,18.3425804,11.37647089
44.833330,18.36249398,11.38861226
44.875000,18.38190296,11.40075468
44.916670,18.39822587,11.4128971
44.958330,18.40105866,11.41289815
45.000000,18.42081086,11.4250437
45.041670,18.40166164,11.4129044
45.083330,18.42375451,11.42504788
45.125000,18.44466728,11.43719658
45.166670,18.44458505,11.43719658
45.208330,18.46725927,11.44934007
45.250000,18.4860394,11.46148356
45.291670,18.48572031,11.46148671
45.333330,18.48159793,11.46148775
45.375000,18.51855649,11.48577371
45.416670,18.53632413,11.49791512
45.458330,18.53387854,11.49791722
45.500000,18.54666191,11.51005864
45.541670,18.54768647,11.51006389
45.583330,18.52268537,11.49792038
45.625000,18.51833882,11.49792563
45.666670,18.51979922,11.49792248
45.708330,18.50455562,11.48578316
45.750000,18.51862963,11.49792353
45.791670,18.51872928,11.49792458
45.833330,18.51872758,11.49792353
45.875000,18.52096506,11.49792458
45.916670,18.52449398,11.49792458
45.958330,18.52269389,11.49792563
46.000000,18.54148554,11.510066
46.041670,18.50014918,11.48578316
46.083330,18.49379934,11.48578211
46.125000,18.44883437,11.46149613
46.166670,18.43823952,11.44935262
46.208330,18.43381538,11.44934635
46.250000,18.42170702,11.43720285
46.291670,18.42777473,11.43719658
46.333330,18.41305122,11.42505205
46.375000,18.44797412,11.44932961
46.416670,18.48131846,11.47361134
46.458330,18.49695781,11.48575273
46.500000,18.49455758,11.48575168
46.541670,18.48437395,11.48574853
46.583330,18.46213069,11.47360191
46.625000,18.44929066,11.46145529
46.666670,18.45103814,11.46144482
46.708330,18.43853462,11.44929091
46.750000,18.44798197,11.44927731
46.791670,18.47396772,11.46140818
46.833330,18.49555361,11.47354321
46.875000,18.53512998,11.49782269
46.916670,18.5538252,11.509964
46.958330,18.55249702,11.50996295
47.000000,18.53086334,11.49781744
47.041670,18.52922565,11.49781324
47.083330,18.50936903,11.48566144
47.125000,18.50641365,11.48565724
47.166670,18.50593215,11.4856478
47.208330,18.48913671,11.47350338
47.250000,18.5464113,11.5155826
47.291670,18.53003415,11.50340863
47.333330,18.52671458,11.50341073
47.375000,18.52811355,11.50341389
47.416670,18.56648318,11.52775552
47.458330,18.60114679,11.55210453
47.500000,18.56058871,11.52775552
47.541670,18.57685743,11.53993161
47.583330,18.58173657,11.53993055
47.625000,18.57666067,11.53993266
47.666670,18.53707768,11.51558997
47.708330,18.53588623,11.51559312
47.750000,18.49828665,11.49124621
47.791670,18.52654477,11.50342124
47.833330,18.50962675,11.49125041
47.875000,18.4738561,11.46691083
47.916670,18.4379799,11.44256599
47.958330,18.39928158,11.41822741
48.000000,18.42157515,11.43583881
48.041670,18.42115158,11.4358409
48.083330,18.4206425,11.43584404
48.125000,18.38053013,11.40605654
48.166670,18.36031763,11.39388671
48.208330,18.36040874,11.39388983
48.250000,18.40702919,11.4236466
48.291670,18.38151061,11.41144394
48.333330,18.32244718,11.37482968
48.375000,18.34714491,11.38704067
48.416670,18.37189202,11.39924751
48.458330,18.38787696,11.41145645
48.500000,18.36722309,11.39390545
48.541670,18.35730108,11.39390545
48.583330,18.35446156,11.39390961
48.625000,18.33404188,11.38173663
48.666670,18.33566439,11.38174079
48.708330,18.30798563,11.36956884
48.750000,18.35333361,11.39926209
48.791670,18.35352386,11.3992673
48.833330,18.37712,11.41147208
48.875000,18.33736334,11.38174911
48.916670,18.33903512,11.38175327
48.958330,18.33851826,11.38175742
49.000000,18.35543405,11.39927667
49.041670,18.35747714,11.39927459
49.083330,18.35888139,11.39927355
49.125000,18.37836413,11.41147938
49.166670,18.3588797,11.39927251
49.208330,18.35853126,11.39927355
49.250000,18.35949871,11.39927771
49.291670,18.3407118,11.387075
49.333330,18.31922805,11.37486916
49.375000,18.33587612,11.387075
49.416670,18.31287182,11.37486709
49.458330,18.31442603,11.37487124
49.500000,18.27152304,11.34524567
49.541670,18.29001371,11.35741868
49.583330,18.26919513,11.34524567
49.625000,18.25627732,11.33307059
49.666670,18.21982412,11.32090069
49.708330,18.21942326,11.32090069
49.750000,18.25117507,11.33826099
49.791670,18.23601862,11.32606137
49.833330,18.21263513,11.31385862
49.875000,18.20927339,11.31385862
49.916670,18.21492812,11.31386069
49.958330,18.21609768,11.31385656
50.000000,18.23584683,11.32606654
50.041670,18.30073689,11.36268513
50.083330,18.32500032,11.37489203
50.125000,18.34550156,11.38709893
50.166670,18.34633202,11.38709893
50.208330,18.3699156,11.39930583
50.250000,18.39276035,11.4115117
50.291670,18.39331429,11.41151587
50.333330,18.39063302,11.41151587
50.375000,18.41213453,11.42372696
50.416670,18.42989981,11.43593075
50.458330,18.44417788,11.44813977
50.500000,18.44655974,11.44266425
50.541670,18.46156664,11.4603467
50.583330,18.50037229,11.48475429
50.625000,18.45244011,11.45484358
50.666670,18.46641685,11.46701663
50.708330,18.45639965,11.46701873
50.750000,18.46622292,11.47255993
50.791670,18.42580023,11.44815441
50.833330,18.42742063,11.44815964
50.875000,18.38794142,11.42374992
50.916670,18.4118645,11.43595582
50.958330,18.40881125,11.43595687
51.000000,18.39202988,11.42374992
51.041670,18.39212147,11.42374992
51.083330,18.37609083,11.41154923
51.125000,18.37829354,11.41154402
51.166670,18.36505495,11.39933916
51.208330,18.33285417,11.37492736
51.250000,18.36127167,11.39245072
51.291670,18.33712882,11.38020666
51.333330,18.35948168,11.39244136
51.375000,18.36351799,11.3924476
51.416670,18.34465515,11.38021289
51.458330,18.3690596,11.3924528
51.500000,18.32701659,11.36271939
51.541670,18.3116887,11.35051764
51.583330,18.31148711,11.3505166
51.625000,18.312425,11.35052179
51.666670,18.66459037,11.58241734
51.708330,18.70474698,11.6068292
51.750000,18.74735535,11.63720458
51.791670,18.68893839,11.60049627
51.833330,18.27424437,11.34352636
51.875000,18.25966546,11.33128955
51.916670,18.23965002,11.31905481
51.958330,18.23637901,11.31905687
52.000000,18.2765102,11.34353465
52.041670,18.45441893,11.45366711
52.083330,18.74921569,11.63721946
52.125000,18.6696424,11.58827217
52.166670,18.58999485,11.53932698
52.208330,18.54985607,11.51485648
52.250000,18.66845631,11.58827852
52.291670,18.31510569,11.36801765
52.333330,18.21568037,11.30683452
52.375000,18.21244945,11.30683555
52.416670,18.23952992,11.31907342
52.458330,18.28083831,11.34354916
52.500000,18.31558083,11.36802388
52.541670,18.35426421,11.38026488
52.583330,18.35561782,11.38026488
52.625000,18.37831785,11.39250068
52.666670,18.38873779,11.40474169
52.708330,18.32722398,11.380268
52.750000,18.33654054,11.380268
52.791670,18.3370808,11.38027111
52.833330,18.35702864,11.39250901
52.875000,18.35108853,11.39250796
52.916670,18.32944229,11.38027111
52.958330,18.61164593,11.55158913
53.000000,18.76178477,11.6494797
53.041670,18.74047471,11.63724391
53.083330,18.76000889,11.6494797
53.125000,18.76119549,11.6494797
53.166670,18.77902426,11.66171229
53.208330,18.7385892,11.63724179
53.250000,18.85417926,11.71682792
53.291670,18.50431223,11.49598823
53.333330,18.45112216,11.4591783
53.375000,18.43007529,11.44144387
53.416670,18.43111514,11.44144387
53.458330,18.45177727,11.45367862
53.500000,18.42926602,11.44144178
53.541670,18.44762413,11.45917097
53.583330,18.49173841,11.48370986
53.625000,18.42140325,11.43463731
53.666670,18.4027579,11.41697019
53.708330,18.3868,11.40473856
53.750000,18.41554182,11.43464358
53.791670,18.40575115,11.42237674
53.833330,18.40054657,11.42237674
53.875000,18.35588223,11.39783887
53.916670,18.37400476,11.41010676
53.958330,18.75191845,11.6432154
54.000000,18.85260016,11.7045654
54.041670,18.76239911,11.6432186
54.083330,18.72356808,11.61868073
54.125000,18.70294794,11.60641391
54.166670,18.72322207,11.61868603
54.208330,18.74412496,11.63095497
54.250000,18.80066346,11.66776819
54.291670,18.34813859,11.38558346
54.333330,18.32690585,11.37331555
54.375000,18.34965596,11.38558658
54.416670,18.34347392,11.38558762
54.458330,18.35282545,11.38559386
54.500000,18.40336139,11.42239969
54.541670,18.42204277,11.43467074
54.583330,18.42535621,11.43467492
54.625000,18.41712854,11.43467596
54.666670,18.4164406,11.43467596
54.708330,18.41135366,11.43467805
54.750000,18.39436545,11.42241013
54.791670,18.43420016,11.44695225
54.833330,18.43247216,11.44695329
54.875000,18.4321533,11.44695225
54.916670,18.45046496,11.45921808
54.958330,18.68620078,11.60644254
55.000000,18.86562738,11.71686324
55.041670,18.82636003,11.69232317
55.083330,18.82797956,11.69232104
55.125000,18.83155481,11.69232104
55.166670,18.81187097,11.68005101
55.208330,18.6339485,11.5696293
55.250000,18.78717596,11.66778524
55.291670,18.45764064,11.45921494
55.333330,18.39045498,11.4101422
55.375000,18.38176953,11.39787427
55.416670,18.40375842,11.41014637
55.458330,18.3857141,11.39788052
55.500000,18.58351346,11.52057451
55.541670,18.52704216,11.48376651
55.583330,18.46876805,11.44695957
55.625000,18.4706196,11.44696166
55.666670,18.43276365,11.41702547
55.708330,18.43308226,11.41702964
55.750000,18.43681595,11.422431
55.791670,18.44016241,11.42243308
55.833330,18.42273099,11.4101693
55.875000,18.42545977,11.41017347
55.916670,18.44345855,11.42244561
55.958330,18.74349272,11.60649132
56.000000,18.82592273,11.65557484
56.041670,18.8084886,11.64331752
56.083330,18.92465801,11.71693817
56.125000,18.9870054,11.75375282
56.166670,18.98709619,11.75375926
56.208330,19.08839647,11.81512075
56.250000,18.45115817,11.42252804
56.291670,18.37152389,11.37344958
56.333330,18.35525176,11.36118879
56.375000,18.3975866,11.3857322
56.416670,18.36179167,11.36119606
56.458330,18.36058325,11.36120021
56.500000,18.61645601,11.52070186
56.541670,18.61353149,11.52070607
56.583330,18.47415513,11.43483161
56.625000,18.4567247,11.42257291
56.666670,18.43552292,11.41027875
56.708330,18.41604394,11.39799714
56.750000,18.41683216,11.40336031
56.791670,18.42102183,11.40337281
56.833330,18.40232506,11.39105478
