$Grand Coulee Dam Outflow Temperature,
 ,
JDAY,TWO
654.791720,16.73
654.833390,16.62
654.875050,16.62
654.916720,16.62
654.958390,16.58
655.000050,16.63
655.041720,16.62
655.083390,16.57
655.125050,16.56
655.166720,16.58
655.208390,16.59
655.250050,16.61
655.291720,16.62
655.333390,16.62
655.375050,16.61
655.416720,16.61
655.458390,16.58
655.500050,16.55
655.541720,16.51
655.583390,16.52
655.625050,16.53
655.666720,16.53
655.708390,16.52
655.750050,16.58
655.791720,16.66
655.833390,16.69
655.875050,16.59
655.916720,16.58
655.958390,16.57
656.000050,16.52
656.041720,16.52
656.083390,16.49
656.125050,16.55
656.166720,16.53
656.208390,16.59
656.250050,16.6
656.291720,16.6
656.333390,16.59
656.375050,16.57
656.416720,16.56
656.458390,16.55
656.500050,16.55
656.541720,16.56
656.583390,16.57
656.625050,16.57
656.666720,16.57
656.708390,16.57
656.750050,16.57
656.791720,16.61
656.833390,16.65
656.875050,16.6
656.916720,16.56
656.958390,16.55
657.000050,16.55
657.041720,16.53
657.083390,16.53
657.125050,16.53
657.166720,16.53
657.208390,16.53
657.250050,16.62
657.291720,16.61
657.333390,16.6
657.375050,16.58
657.416720,16.58
657.458390,16.58
657.500050,16.51
657.541720,16.5
657.583390,16.5
657.625050,16.49
657.666720,16.5
657.708390,16.55
657.750050,16.61
657.791720,16.74
657.833390,16.68
657.875050,16.63
657.916720,16.49
657.958390,16.47
658.000050,16.47
658.041720,16.47
658.083390,16.47
658.125050,16.47
658.166720,16.47
658.208390,16.55
658.250050,16.55
658.291720,16.63
658.333390,16.66
658.375050,16.66
658.416720,16.74
658.458390,16.74
658.500050,16.77
658.541720,16.48
658.583390,16.43
658.625050,16.44
658.666720,16.44
658.708390,16.45
658.750050,16.57
658.791720,16.56
658.833390,16.48
658.875050,16.43
658.916720,16.43
658.958390,16.43
659.000050,16.44
659.041720,16.43
659.083390,16.43
659.125050,16.43
659.166720,16.44
659.208390,16.44
659.250050,16.43
659.291720,16.44
659.333390,16.44
659.375050,16.44
659.416720,16.44
659.458390,16.44
659.500050,16.44
659.541720,16.45
659.583390,16.45
659.625050,16.45
659.666720,16.45
659.708390,16.45
659.750050,16.62
659.791720,16.58
659.833390,16.53
659.875050,16.45
659.916720,16.42
659.958390,16.42
660.000050,16.42
660.041720,16.42
660.083390,16.41
660.125050,16.41
660.166720,16.4
660.208390,16.4
660.250050,16.5
660.291720,16.49
660.333390,16.49
660.375050,16.48
660.416720,16.48
660.458390,16.5
660.500050,16.5
660.541720,16.36
660.583390,16.36
660.625050,16.36
660.666720,16.49
660.708390,16.47
660.750050,16.61
660.791720,16.57
660.833390,16.49
660.875050,16.45
660.916720,16.46
660.958390,16.36
661.000050,16.33
661.041720,16.33
661.083390,16.33
661.125050,16.32
661.166720,16.32
661.208390,16.43
661.250050,16.5
661.291720,16.53
661.333390,16.52
661.375050,16.5
661.416720,16.47
661.458390,16.49
661.500050,16.49
661.541720,16.49
661.583390,16.47
661.625050,16.46
661.666720,16.45
661.708390,16.43
661.750050,16.48
661.791720,16.5
661.833390,16.46
661.875050,16.39
661.916720,16.32
661.958390,16.28
662.000050,16.32
662.041720,16.31
662.083390,16.31
662.125050,16.34
662.166720,16.37
662.208390,16.4
662.250050,16.47
662.291720,16.47
662.333390,16.46
662.375050,16.45
662.416720,16.42
662.458390,16.42
662.500050,16.42
662.541720,16.38
662.583390,16.37
662.625050,16.37
662.666720,16.41
662.708390,16.41
662.750050,16.43
662.791720,16.43
662.833390,16.41
662.875050,16.37
662.916720,16.3
662.958390,16.23
663.000050,16.24
663.041720,16.27
663.083390,16.23
663.125050,16.23
663.166720,16.25
663.208390,16.32
663.250050,16.41
663.291720,16.41
663.333390,16.4
663.375050,16.38
663.416720,16.38
663.458390,16.38
663.500050,16.36
663.541720,16.36
663.583390,16.34
663.625050,16.33
663.666720,16.35
663.708390,16.36
663.750050,16.37
663.791720,16.37
663.833390,16.34
663.875050,16.29
663.916720,16.24
663.958390,16.2
664.000050,16.18
664.041720,16.18
664.083390,16.18
664.125050,16.17
664.166720,16.17
664.208390,16.24
664.250050,16.33
664.291720,16.33
664.333390,16.31
664.375050,16.3
664.416720,16.29
664.458390,16.28
664.500050,16.29
664.541720,16.3
664.583390,16.3
664.625050,16.3
664.666720,16.29
664.708390,16.28
664.750050,16.3
664.791720,16.29
664.833390,16.28
664.875050,16.24
664.916720,16.21
664.958390,16.16
665.000050,16.14
665.041720,16.14
665.083390,16.13
665.125050,16.13
665.166720,16.2
665.208390,16.25
665.250050,16.26
665.291720,16.25
665.333390,16.24
665.375050,16.22
665.416720,16.22
665.458390,16.21
665.500050,16.21
665.541720,16.2
665.583390,16.19
665.625050,16.18
665.666720,16.18
665.708390,16.17
665.750050,16.17
665.791720,16.16
665.833390,16.14
665.875050,16.13
665.916720,16.11
665.958390,16.09
666.000050,16.08
666.041720,16.08
666.083390,16.07
666.125050,16.07
666.166720,16.06
666.208390,16.07
666.250050,16.09
666.291720,16.08
666.333390,16.09
666.375050,16.09
666.416720,16.09
666.458390,16.09
666.500050,16.09
666.541720,16.08
666.583390,16.08
666.625050,16.08
666.666720,16.08
666.708390,16.08
666.750050,16.08
666.791720,16.07
666.833390,16.07
666.875050,16.06
666.916720,16.06
666.958390,16.06
667.000050,16.06
667.041720,16.06
667.083390,16.06
667.125050,16.05
667.166720,16.05
667.208390,16.05
667.250050,16.05
667.291720,16.05
667.333390,16.04
667.375050,16.04
667.416720,16.04
667.458390,16.04
667.500050,16.04
667.541720,16.04
667.583390,16.04
667.625050,16.03
667.666720,16.03
667.708390,16.03
667.750050,16.03
667.791720,16.02
667.833390,16.02
667.875050,16.02
667.916720,16.01
667.958390,16.01
668.000050,16
668.041720,16
668.083390,16
668.125050,15.99
668.166720,15.99
668.208390,15.99
668.250050,15.98
668.291720,15.98
668.333390,15.99
668.375050,15.97
668.416720,15.98
668.458390,15.98
668.500050,15.98
668.541720,15.98
668.583390,15.97
668.625050,15.97
668.666720,15.97
668.708390,15.98
668.750050,15.98
668.791720,15.97
668.833390,15.96
668.875050,15.95
668.916720,15.94
668.958390,15.92
669.000050,15.92
669.041720,15.92
669.083390,15.91
669.125050,15.91
669.166720,15.91
669.208390,15.91
669.250050,15.92
669.291720,15.92
669.333390,15.91
669.375050,15.91
669.416720,15.91
669.458390,15.9
669.500050,15.9
669.541720,15.9
669.583390,15.89
669.625050,15.89
669.666720,15.89
669.708390,15.89
669.750050,15.88
669.791720,15.88
669.833390,15.87
669.875050,15.85
669.916720,15.83
669.958390,15.81
670.000050,15.8
670.041720,15.79
670.083390,15.78
670.125050,15.78
670.166720,15.78
670.208390,15.82
670.250050,15.83
670.291720,15.83
670.333390,15.83
670.375050,15.82
670.416720,15.81
670.458390,15.81
670.500050,15.8
670.541720,15.8
670.583390,15.79
670.625050,15.78
670.666720,15.77
670.708390,15.77
670.750050,15.78
670.791720,15.78
670.833390,15.75
670.875050,15.72
670.916720,15.65
670.958390,15.6
671.000050,15.72
671.041720,15.69
671.083390,15.69
671.125050,15.68
671.166720,15.67
671.208390,15.71
671.250050,15.7
671.291720,15.7
671.333390,15.71
671.375050,15.68
671.416720,15.67
671.458390,15.68
671.500050,15.67
671.541720,15.65
671.583390,15.65
671.625050,15.66
671.666720,15.66
671.708390,15.66
671.750050,15.67
671.791720,15.65
671.833390,15.64
671.875050,15.6
671.916720,15.57
671.958390,15.46
672.000050,15.41
672.041720,15.4
672.083390,15.39
672.125050,15.38
672.166720,15.41
672.208390,15.57
672.250050,15.58
672.291720,15.58
672.333390,15.57
672.375050,15.56
672.416720,15.56
672.458390,15.56
672.500050,15.56
672.541720,15.55
672.583390,15.54
672.625050,15.53
672.666720,15.54
672.708390,15.51
672.750050,15.54
672.791720,15.5
672.833390,15.45
672.875050,15.41
672.916720,15.31
672.958390,15.25
673.000050,15.24
673.041720,15.23
673.083390,15.22
673.125050,15.21
673.166720,15.2
673.208390,15.37
673.250050,15.35
673.291720,15.35
673.333390,15.33
673.375050,15.32
673.416720,15.32
673.458390,15.31
673.500050,15.27
673.541720,15.21
673.583390,15.14
673.625050,15.13
673.666720,15.12
673.708390,15.13
673.750050,15.22
673.791720,15.16
673.833390,15.09
673.875050,15.08
673.916720,15.08
673.958390,15.07
674.000050,15.06
674.041720,15.06
674.083390,15.05
674.125050,15.04
674.166720,15.04
674.208390,15.11
674.250050,15.21
674.291720,15.2
674.333390,15.22
674.375050,15.26
674.416720,15.23
674.458390,15.21
674.500050,15.18
674.541720,15.19
674.583390,15.15
674.625050,15.14
674.666720,15.15
674.708390,15.18
674.750050,15.13
674.791720,15.13
674.833390,14.98
674.875050,14.92
674.916720,14.91
674.958390,14.9
675.000050,14.9
675.041720,14.89
675.083390,14.88
675.125050,15.02
675.166720,14.99
675.208390,15.11
675.250050,15.1
675.291720,15.11
675.333390,15.17
675.375050,15.18
675.416720,15.18
675.458390,15.17
675.500050,15.16
675.541720,15.18
675.583390,15.17
675.625050,15.17
675.666720,15.16
675.708390,15.15
675.750050,15.14
675.791720,15.14
675.833390,15.06
675.875050,14.97
675.916720,14.98
675.958390,14.82
676.000050,14.72
676.041720,14.72
676.083390,14.71
676.125050,14.7
676.166720,14.89
676.208390,15.02
676.250050,15.07
676.291720,15.06
676.333390,15.06
676.375050,15.04
676.416720,15.05
676.458390,15.06
676.500050,15.04
676.541720,15.03
676.583390,15.02
676.625050,15.01
676.666720,15.01
676.708390,15
676.750050,14.99
676.791720,14.83
676.833390,14.84
676.875050,14.57
676.916720,14.56
676.958390,14.56
677.000050,14.66
677.041720,14.59
677.083390,14.53
677.125050,14.53
677.166720,14.52
677.208390,14.75
677.250050,14.9
677.291720,14.9
677.333390,14.89
677.375050,14.88
677.416720,14.82
677.458390,14.7
677.500050,14.59
677.541720,14.61
677.583390,14.74
677.625050,14.72
677.666720,14.86
677.708390,14.86
677.750050,14.85
677.791720,14.85
677.833390,14.85
677.875050,14.73
677.916720,14.68
677.958390,14.45
678.000050,14.39
678.041720,14.39
678.083390,14.38
678.125050,14.65
678.166720,14.62
678.208390,14.62
678.250050,14.8
678.291720,14.77
678.333390,14.77
678.375050,14.78
678.416720,14.66
678.458390,14.66
678.500050,14.62
678.541720,14.56
678.583390,14.55
678.625050,14.53
678.666720,14.54
678.708390,14.69
678.750050,14.68
678.791720,14.59
678.833390,14.46
678.875050,14.4
678.916720,14.24
678.958390,14.23
679.000050,14.22
679.041720,14.22
679.083390,14.21
679.125050,14.47
679.166720,14.63
679.208390,14.61
679.250050,14.6
679.291720,14.6
679.333390,14.59
679.375050,14.58
679.416720,14.57
679.458390,14.56
679.500050,14.54
679.541720,14.51
679.583390,14.44
679.625050,14.53
679.666720,14.5
679.708390,14.51
679.750050,14.5
679.791720,14.45
679.833390,14.31
679.875050,14.32
679.916720,14.13
679.958390,14.13
680.000050,14.1
680.041720,14.01
680.083390,14
680.125050,14.3
680.166720,14.41
680.208390,14.4
680.250050,14.41
680.291720,14.4
680.333390,14.4
680.375050,14.38
680.416720,14.38
680.458390,14.36
680.500050,14.23
680.541720,14.19
680.583390,14.21
680.625050,14.2
680.666720,14.15
680.708390,14.32
680.750050,14.33
680.791720,14.31
680.833390,14.29
680.875050,14.29
680.916720,14.17
680.958390,14.04
681.000050,13.87
681.041720,13.81
681.083390,13.81
681.125050,13.86
681.166720,14.07
681.208390,14.06
681.250050,14.05
681.291720,14.05
681.333390,14.29
681.375050,14.27
681.416720,14.22
681.458390,14.24
681.500050,14.21
681.541720,14.2
681.583390,14.17
681.625050,14.11
681.666720,14.06
681.708390,14.04
681.750050,14.06
681.791720,14.12
681.833390,13.92
681.875050,13.9
681.916720,13.6
681.958390,13.58
682.000050,13.57
682.041720,13.56
682.083390,13.55
682.125050,13.54
682.166720,13.54
682.208390,14.05
682.250050,14.09
682.291720,14.07
682.333390,14.05
682.375050,14
682.416720,14.03
682.458390,14.02
682.500050,13.85
682.541720,13.78
682.583390,13.86
682.625050,13.74
682.666720,13.91
682.708390,13.97
682.750050,13.8
682.791720,13.68
682.833390,13.73
682.875050,13.41
682.916720,13.31
682.958390,13.3
683.000050,13.29
683.041720,13.28
683.083390,13.28
683.125050,13.27
683.166720,13.26
683.208390,13.87
683.250050,13.85
683.291720,13.79
683.333390,13.79
683.375050,13.77
683.416720,13.77
683.458390,13.76
683.500050,13.62
683.541720,13.54
683.583390,13.55
683.625050,13.53
683.666720,13.53
683.708390,13.76
683.750050,13.75
683.791720,13.63
683.833390,13.25
683.875050,13.1
683.916720,13.1
683.958390,13.1
684.000050,13.09
684.041720,13.09
684.083390,13.08
684.125050,13.08
684.166720,13.16
684.208390,13.45
684.250050,13.67
684.291720,13.65
684.333390,13.63
684.375050,13.61
684.416720,13.59
684.458390,13.48
684.500050,13.37
684.541720,13.36
684.583390,13.33
684.625050,13.33
684.666720,13.58
684.708390,13.54
684.750050,13.53
684.791720,13.54
684.833390,13.39
684.875050,13.3
684.916720,13.32
684.958390,12.99
685.000050,12.88
685.041720,12.88
685.083390,12.87
685.125050,13.29
685.166720,13.39
685.208390,13.49
685.250050,13.49
685.291720,13.47
685.333390,13.45
685.375050,13.46
685.416720,13.46
685.458390,13.42
685.500050,13.45
685.541720,13.41
685.583390,13.43
685.625050,13.41
685.666720,13.39
685.708390,13.42
685.750050,13.41
685.791720,13.38
685.833390,13.37
685.875050,13.37
685.916720,13.24
685.958390,13.11
686.000050,12.78
686.041720,12.69
686.083390,12.8
686.125050,12.83
686.166720,13.08
686.208390,13.31
686.250050,13.31
686.291720,13.31
686.333390,13.31
686.375050,13.3
686.416720,13.29
686.458390,13.28
686.500050,13.28
686.541720,13.25
686.583390,13.25
686.625050,13.25
686.666720,13.27
686.708390,13.25
686.750050,13.23
686.791720,13.24
686.833390,13.22
686.875050,13.21
686.916720,13.04
686.958390,12.94
687.000050,12.64
687.041720,12.53
687.083390,12.53
687.125050,12.53
687.166720,12.89
687.208390,12.96
687.250050,13.08
687.291720,13.16
687.333390,13.15
687.375050,13.15
687.416720,13.13
687.458390,13.13
687.500050,13.14
687.541720,13.12
687.583390,13.11
687.625050,13.1
687.666720,13.12
687.708390,13.11
687.750050,13.11
687.791720,13.1
687.833390,13.11
687.875050,12.92
687.916720,12.55
687.958390,12.35
688.000050,12.35
688.041720,12.35
688.083390,12.35
688.125050,12.34
688.166720,12.71
688.208390,12.75
688.250050,12.77
688.291720,12.77
688.333390,13.15
688.375050,13.08
688.416720,13.02
688.458390,12.95
688.500050,12.98
688.541720,12.91
688.583390,12.71
688.625050,12.7
688.666720,12.9
688.708390,12.93
688.750050,12.91
688.791720,12.94
688.833390,12.74
688.875050,12.67
688.916720,12.38
688.958390,12.18
689.000050,12.18
689.041720,12.18
689.083390,12.18
689.125050,12.3
689.166720,12.76
689.208390,12.83
689.250060,12.84
689.291720,12.89
689.333390,12.88
689.375060,12.9
689.416720,12.77
689.458390,12.9
689.500060,12.9
689.541720,12.77
689.583390,12.79
689.625060,12.78
689.666720,12.88
689.708390,12.9
689.750060,12.86
689.791720,12.78
689.833390,12.65
689.875060,12.45
689.916720,12.29
689.958390,12.22
690.000060,12.3
690.041720,12.23
690.083390,12.23
690.125060,12.29
690.166720,12.29
690.208390,12.54
690.250060,12.79
690.291720,12.79
690.333390,12.78
690.375060,12.65
690.416720,12.61
690.458390,12.41
690.500060,12.37
690.541720,12.34
690.583390,12.42
690.625060,12.39
690.666720,12.23
690.708390,12.57
690.750060,12.2
690.791720,12.33
690.833390,12.18
690.875060,12.18
690.916720,12.16
690.958390,12.15
691.000060,12.14
691.041720,11.94
691.083390,12.08
691.125060,12.01
691.166720,12.11
691.208390,12.11
691.250060,12.22
691.291720,12.42
691.333390,12.61
691.375060,12.57
691.416720,12.53
691.458390,12.41
691.500060,12.31
691.541720,12.27
691.583390,12.27
691.625060,12.1
691.666720,12.27
691.708390,12.24
691.750060,12.21
691.791720,12.22
691.833390,12.2
691.875060,12
691.916720,11.95
691.958390,11.83
692.000060,11.81
692.041720,11.8
692.083390,11.79
692.125060,11.78
692.166720,11.77
692.208390,11.91
692.250060,12.05
692.291720,12.08
692.333390,12.36
692.375060,12.33
692.416720,12.34
692.458390,12.31
692.500060,12.34
692.541720,12.14
692.583390,12.03
692.625060,11.69
692.666720,11.94
692.708390,12.01
692.750060,12.02
692.791720,11.81
692.833390,11.84
692.875060,11.65
692.916720,11.76
692.958390,11.64
693.000060,11.64
693.041720,11.63
693.083390,11.63
693.125060,11.63
693.166720,11.64
693.208390,11.93
693.250060,11.96
693.291720,11.98
693.333390,12.28
693.375060,12.26
693.416720,12.27
693.458390,12.25
693.500060,12.26
693.541720,12.06
693.583390,11.97
693.625060,11.99
693.666720,11.97
693.708390,11.99
693.750060,12.01
693.791720,11.86
693.833390,11.83
693.875060,11.82
693.916720,11.9
693.958390,11.8
694.000060,11.78
694.041720,11.63
694.083390,11.69
694.125060,11.69
694.166720,11.8
694.208390,11.93
694.250060,11.94
694.291720,12.15
694.333390,12.13
694.375060,12.1
694.416720,12.1
694.458390,12.09
694.500060,12.06
694.541720,12.07
694.583390,12.05
694.625060,12.04
694.666720,12.04
694.708390,12.04
694.750060,12.04
694.791720,12.03
694.833390,12.01
694.875060,12.07
694.916720,11.56
694.958390,11.46
695.000060,11.45
695.041720,11.43
695.083390,11.42
695.125060,11.42
695.166720,11.41
695.208390,11.4
695.250060,11.61
695.291720,11.85
695.333390,11.89
695.375060,11.85
695.416720,11.87
695.458390,11.7
695.500060,11.55
695.541720,11.4
695.583390,11.36
695.625060,11.32
695.666720,11.4
695.708390,11.78
695.750060,11.84
695.791720,11.69
695.833390,11.48
695.875060,11.33
695.916720,11.31
695.958390,11.25
696.000060,11.25
696.041720,11.24
696.083390,11.24
696.125060,11.24
696.166720,11.41
696.208390,11.81
696.250060,11.83
696.291720,11.82
696.333390,11.8
696.375060,11.79
696.416720,11.79
696.458390,11.75
696.500060,11.75
696.541720,11.74
696.583390,11.52
696.625060,11.33
696.666720,11.64
696.708390,11.59
696.750060,11.57
696.791720,11.69
696.833390,11.69
696.875060,11.45
696.916720,11.14
696.958390,11.08
697.000060,11.08
697.041720,11.08
697.083390,11.08
697.125060,11.08
697.166720,11.08
697.208390,11.3
697.250060,11.65
697.291720,11.64
697.333390,11.6
697.375060,11.59
697.416720,11.61
697.458390,11.61
697.500060,11.59
697.541720,11.61
697.583390,11.38
697.625060,11.24
697.666720,11.39
697.708390,11.55
697.750060,11.54
697.791720,11.51
697.833390,11.52
697.875060,11.51
697.916720,11.54
697.958390,11.32
698.000060,10.97
698.041720,10.98
698.083390,10.9
698.125060,11.15
698.166720,11.12
698.208390,11.48
698.250060,11.48
698.291720,11.46
698.333390,11.38
698.375060,11.28
698.416720,11.47
698.458390,11.45
698.500060,11.29
698.541720,11.14
698.583390,11.16
698.625060,11.17
698.666720,11.44
698.708390,11.44
698.750060,11.43
698.791720,11.42
698.833390,11.42
698.875060,11.41
698.916720,11.42
698.958390,11.4
699.000060,11.36
699.041720,11.37
699.083390,11.37
699.125060,11.32
699.166720,11.28
699.208390,11.35
699.250060,11.31
699.291720,11.32
699.333390,11.32
699.375060,11.31
699.416720,11.29
699.458390,11.28
699.500060,11.3
699.541720,11.29
699.583390,11.27
699.625060,11.26
699.666720,11.25
699.708390,11.25
699.750060,11.25
699.791720,11.25
699.833390,11.24
699.875060,11.28
699.916720,10.94
699.958390,10.97
700.000060,10.93
700.041720,10.94
700.083390,10.91
700.125060,10.92
700.166720,10.91
700.208390,10.85
700.250060,11.08
700.291720,11.13
700.333390,11.12
700.375060,11.1
700.416720,11.09
700.458390,11.08
700.500060,11.08
700.541720,11.08
700.583390,11.08
700.625060,11.06
700.666720,11.05
700.708390,11.05
700.750060,11.05
700.791720,11.05
700.833390,11.05
700.875060,10.89
700.916720,10.74
700.958390,10.81
701.000060,10.76
701.041720,10.73
