$ QGT_IHR_2011_2015_daily_DSS-scaled.csv based on GDACS spill ratios in  QGT_IHR_2011_2015_daily_ave.csv ; all outlets scaled to total flow from ICE HARBOR_OUTFLOW.csv
#Units in cubic meters per second; Julian Day 1 is 1899-12-31; The following days have missing data chunks 42038, 42296, 42367 that are  6, 15, 2 days long
"JDAY","POW","SPB1","SPB2.RSW","SPB3","SPB4","SPB5","SPB6","SPB7","SPB8","SPB9","SPB10","MISC"
1668.000000,284.703,0,265.16,0,0,0,40.881,53.201,53.408,53.834,53.435,27.664
1669.000000,241.179,0,226.662,0,0,0,54.691,45.527,45.679,46.009,45.683,23.691
1670.000000,235.494,0,212.226,0,151.535,0,4.618,15.235,13.51,12.739,55.491,20.337
1671.000000,245.349,0,217.537,0,0,0,0,67.447,45.475,43.572,45.454,27.195
1672.000000,256.76,0,228.695,0,188.422,0,123.234,13.404,9.71,11.498,24.233,17.242
1673.000000,238.79,0,224.595,0,58.588,0,41.827,36.783,36.926,45.596,45.227,20.513
1674.000000,258.587,0,232.429,0,237.621,0,109.212,0,0,47.181,46.783,19.469
1675.000000,229.671,0,207.851,0,212.497,0,0,0,0,12.153,41.836,20.436
1676.000000,280.191,0,254.003,0,237.475,0,52.727,4.243,8.496,13.885,41.99,23.011
1677.000000,328.807,0,296.757,0,0,0,0,0,56.031,55.797,59.033,31.636
1678.000000,296.498,0,264.18,0,95.55,0,0,22.68,33.872,50.039,52.559,19.652
1679.000000,286.39,0,253.905,0,0,0,0,18.498,45.548,38.766,50.514,25.365
1680.000000,266.806,0,238.133,0,0,0,0,0,48.013,47.706,47.374,15.399
1681.000000,320.038,0,282.824,0,0,0,0,0,4.904,13.495,19.676,25.664
1682.000000,326.66,0,289.057,0,0,0,0,0,0,0,0,27.981
1683.000000,337.319,0,116.426,79.443,0,5.433,0,0,0,0,24.282,26.832
1684.000000,330.455,0,0,83.406,0,27.165,0,0,0,0,64.332,27.618
1685.000000,276.293,0,0,83.061,0,66.527,0,37.834,0,0,44.957,18.83
1686.000000,228.033,0,0,71.02,0,46.676,0,35.09,0,10.214,41.344,16.14
1687.000000,222.419,0,0,84.688,0,84.743,0,41.839,0,24.244,55.037,14.683
1688.000000,207.402,0,197.061,4.059,0,4.089,0,2.139,34.143,38.782,41.511,14.652
1689.000000,253.771,0,241.514,0,0,0,0,0,0,22.908,39.559,17.869
1690.000000,279.883,0,265.428,0,0,0,0,0,0,0,0,22.614
1691.000000,339.117,0,75.115,46.305,0,46.261,0,46.588,0,0,55.987,32.52
1692.000000,299.197,0,0,66.246,0,66.203,0,51.717,0,0,59.767,22.1
1693.000000,250.112,0,0,94.764,0,94.764,0,46.988,0,0,48.827,22.042
1694.000000,232.788,0,0,81.803,0,73.242,0,44.525,0,0,46.016,13.006
1695.000000,263.437,0,0,77.286,0,52.066,0,49.951,0,0,51.362,18.722
1696.000000,311.082,0,0,89.544,0,60.312,0,57.888,0,0,59.51,25.547
1697.000000,225.693,0,0,71.361,0,56.061,0,43.968,0,14.65,45.127,16.822
1698.000000,210.551,0,0,59.103,0,59.281,0,55.471,0,26.667,55.262,18.633
1699.000000,260.952,0,0,50.971,0,50.907,0,50.43,0,0,50.179,19.158
1700.000000,328.227,0,0,92.562,0,92.514,0,62.287,0,0,61.944,25.97
1701.000000,225.914,0,0,83.497,0,83.732,0,42.83,0,0,42.588,19.708
1702.000000,208.46,0,0,78.299,0,78.513,0,40.161,0,0,39.941,12.675
1703.000000,247.18,0,0,94.531,0,94.76,0,48.507,0,0,48.237,22.444
1704.000000,280.329,0,0,105.321,0,61.321,0,53.832,0,0,53.739,19.375
1705.000000,549.277,0.51,0,0,0,0,0,0,0,0,0,21.015
1706.000000,493.892,0,0,0,0,0,0,0,0,0,0,25.886
1707.000000,477.466,0,0,0,0,0,0,0,0,0,0,22.755
1708.000000,493.541,0,0,0,0,0,0,0,0,0,0,30.515
1709.000000,341.855,0,0,0,0,0,0,0,0,0,0,18.384
1710.000000,351.6,0,0,0,0,0,0,0,0,0,0,13.97
1711.000000,291.658,0,0,0,0,0,0,0,0,0,0,14.289
1712.000000,569.37,0,0,0,0,0,0,0,0,0,0,18.417
1713.000000,434.96,0,0,0,0,0,0,0,0,0,0,13.89
1714.000000,528.998,0,0,0,0,0,0,0,0,0,0,14.425
1715.000000,631.53,0,0,0,0,0,0,0,0,0,0,20.616
1716.000000,550.723,0,0,0,0,0,0,0,0,0,0,24.949
1717.000000,454.358,0,0,0,0,0,0,0,0,0,0,19.799
1718.000000,563.639,0,0,0,0,0,0,0,0,0,0,17.478
1719.000000,372.49,0,0,0,0,0,0,0,0,0,0,11.738
1720.000000,666.257,0,0,0,0,0,0,0,0,0,0,17.602
1721.000000,498.202,0,0,0,0,0,0,0,0,0,0,18.272
1722.000000,710.309,0,0,0,0,0,0,0,0,0,0,22.889
1723.000000,695.19,0,0,0,0,0,0,0,0,0,0,18.764
1724.000000,598.031,0,0,0,0,0,0,0,0,0,0,38.148
1725.000000,707.175,0,0,0,0,0,0,0,0,0,0,29.029
1726.000000,383.317,0,0,0,0,0,0,0,0,0,0,24.618
1727.000000,440.525,0,0,0,0,0,0,0,0,0,0,23.514
1728.000000,548.539,0,0,0,0,0,0,0,0,0,0,20.832
1729.000000,380.829,0,0,0,0,0,0,0,0,0,0,28.507
1730.000000,442.267,0,0,0,0,0,0,0,0,0,0,27.892
1731.000000,455.492,0,0,0,0,0,0,0,0,0,0,38.032
1732.000000,367.295,0,0,0,0,0,0,0,0,0,0,23.087
1733.000000,295.401,0,0,0,0,0,0,0,0,0,0,15.724
1734.000000,337.253,0,0,0,0,0,0,0,0,0,0,17.018
1735.000000,365.774,0,0,0,0,0,0,0,0,0,0,17.523
1736.000000,479.419,0,0,0,0,0,0,0,0,0,0,22.021
1737.000000,477.772,0,0,0,0,0,0,0,0,0,0,25.241
1738.000000,411.407,0,0,0,0,0,0,0,0,0,0,24.384
1739.000000,350.208,0,0,0,0,0,0,0,0,0,0,13.17
1740.000000,357.581,0,0,0,0,0,0,0,0,0,0,16.288
1741.000000,401.162,0,0,0,0,0,0,0,0,0,0,18.514
1742.000000,477.47,0,0,0,0,0,0,0,0,0,0,15.449
1743.000000,493.466,0,0,0,0,0,0,0,0,0,0,19.272
1744.000000,555.44,0,0,0,0,0,0,0,0,0,0,20.427
1745.000000,432.285,0,0,0,0,0,0,0,0,0,0,23.854
1746.000000,437.397,0,0,0,0,0,0,0,0,0,0,22.467
1747.000000,423.992,0,0,0,0,0,0,0,0,0,0,20.233
1748.000000,303.83,0,0,0,0,0,0,0,0,0,0,8.356
1749.000000,358.103,0,0,0,0,0,0,0,0,0,0,19.397
1750.000000,432.508,0,0,0,0,0,0,0,0,0,0,18.889
1751.000000,565.052,0,0,0,0,0,0,0,0,0,0,29.957
1752.000000,342.722,0,0,0,0,0,0,0,0,0,0,18.726
1753.000000,343.627,0,0,0.333,0.523,0,0,0,0,0,0,17.667
1754.000000,337.298,0,0,0.305,0.478,0,0,0,0,0,0,16.728
1755.000000,330.307,0,0,0.277,0.434,0,0,0,0,0,0,15.783
1756.000000,478.241,0,0,0.369,0.579,0,0,0,0,0,0,21.989
1757.000000,463.697,0,0,0.327,0.514,0,0,0,0,0,0,20.487
1758.000000,378.851,0,0,0.243,0.381,0,0,0,0,0,0,16.059
1759.000000,513.454,0,0,0.295,0.464,0,0,0,0,0,0,20.849
1760.000000,388.212,0,0,0.198,0.311,0,0,0,0,0,0,15.073
1761.000000,474.692,0,0,0.212,0.332,0,0,0,0,0,0,17.59
1762.000000,408.284,0,0,0.156,0.244,0,0,0,0,0,0,14.409
1763.000000,564.119,0,0,0.179,0.281,0,0,0,0,0,0,18.917
1764.000000,426.776,0,0,0.108,0.17,0,0,0,0,0,0,13.564
1765.000000,380.666,0,0,0.072,0.113,0,0,0,0,0,0,11.434
1766.000000,469.356,0,0,0.059,0.093,0,0,0,0,0,0,13.282
1767.000000,588.994,0,0,0.037,0.058,0,0,0,0,0,0,15.647
1768.000000,573.335,0,0,0,0,0,0,0,0,0,0,14.242
1769.000000,695.627,0,0,0,0,0,0,0,0,0,0,27.663
1770.000000,481.745,0,0,0,0,0,0,0,0,0,0,11.644
1771.000000,547.764,0,0,0,0,0,0,0,0,0,0,22.418
1772.000000,605.123,0,0,0,0,0,0,0,0,0,0,17.412
1773.000000,556.226,0,0,0,0,0,0,0,0,0,0,32.977
1774.000000,454.115,0,0,0,0,0,0,0,0,0,0,14.322
1775.000000,454.806,0,0,0,0,0,0,0,0,0,0,24.378
1776.000000,416.566,0,0,0,0,0,0,0,0,0,0,11.931
1777.000000,441.852,0,0,0,0,0,0,0,0,0,0,12.187
1778.000000,504.154,0,0,0,0,0,0,0,0,0,0,26.156
1779.000000,596.262,0,0,0,0,0,0,0,0,0,0,12.672
1780.000000,485.216,0,0,0,0,0,0,0,0,0,0,21.435
1781.000000,418.373,0,0,0,0,0,0,0,0,0,0,12.874
1782.000000,595.028,0,0,0,0,0,0,0,0,0,0,24.516
1783.000000,489.393,0,0,0,0,0,0,0,0,0,0,15.272
1784.000000,551.159,0,0,0,0,0,0,0,0,0,0,14.342
1785.000000,315.364,0,0,0,0,0,0,0,0,0,0,8.981
1786.000000,531.718,0,0,0,0,0,0,0,0,0,0,15.227
1787.000000,559.621,0,0,0,0,0,0,0,0,0,0,21.849
1788.000000,509.672,0,0,0,0,0,0,0,0,0,0,13.094
1789.000000,296.693,0,0,0,0,0,0,0,0,0,0,12.577
1790.000000,538.607,0,0,0,0,0,0,0,0,0,0,19.959
1791.000000,550.752,0,0,0,0,0,0,0,0,0,0,18.98
1792.000000,499.449,0,0,0,0,0,0,0,0,0,0,20.942
1793.000000,357.229,0,0,0,0,0,0,0,0,0,0,11.298
1794.000000,474.001,0,0,0,0,0,0,0,0,0,0,12.936
1795.000000,305.577,0,0,0,0,0,0,0,0,0,0,10.211
1796.000000,587.41,0,0,0,0,0,0,0,0,0,0,31.681
1797.000000,514.123,0,0,0,0,0,0,0,0,0,0,24.918
1798.000000,433.421,0,0,0,0,0,0,0,0,0,0,25.632
1799.000000,347.206,0,0,0,0,0,0,0,0,0,0,20.563
1800.000000,340.51,0,0,0,0,0,0,0,0,0,0,8.799
1801.000000,357.047,0,0,0,0,0,0,0,0,0,0,11.794
1802.000000,455.522,0,0,0,0,0,0,0,0,0,0,12.335
1803.000000,538.204,0,0,0,0,0,0,0,0,0,0,17.348
1804.000000,632.16,0,0,0,0,0,0,0,0,0,0,16.648
1805.000000,774.1,0,0,0,0,0,0,0,0,0,0,14.461
1806.000000,829.983,0,0,0,0,0,0,0,0,0,0,19.327
1807.000000,907.729,0,0,0,0,0,0,0,0,0,0,17.666
1808.000000,754.813,0,0,0,0,0,0,0,0,0,0,17.435
1809.000000,858.98,0,0,0,0,0,0,0,0,0,0,18.242
1810.000000,682.717,0,0,0,0,0,0,0,0,0,0,14.437
1811.000000,556.595,0,0,0,0,0,0,0,0,0,0,18.127
1812.000000,994.338,0,0,0,0,0,0,0,0,0,0,23.938
1813.000000,451.089,0,0,0,0,0,0,0,0,0,0,8.979
1814.000000,788.545,0,0,0,0,0,0,0,0,0,0,20.883
1815.000000,640,0,0,0,0,0,0,0,0,0,0,15.012
1816.000000,575.327,0,0,0,0,0,0,0,0,0,0,8.118
1817.000000,510.986,0,0,0,0,0,0,0,0,0,0,9.366
1818.000000,749.737,0,0,0,0,0,0,0,0,0,0,9.337
1819.000000,792.44,0,0,0,0,0,0,0,0,0,0,15.192
1820.000000,818.517,0,0,0,0,0,0,0,0,0,0,10.699
1821.000000,541.392,0,0,0,0,0,0,0,0,0,0,10.313
1822.000000,620.293,0,0,0,0,0,0,0,0,0,0,10.938
1823.000000,388.009,0,0,0,0,0,0,0,0,0,0,7.702
1824.000000,613.407,0,0,0,0,0,0,0,0,0,0,13.683
1825.000000,809.565,0,0,0,0,0,0,0,0,0,0,18.058
1826.000000,633.704,0,0,0,0,0,0,0,0,0,0,14.136
1827.000000,575.64,0,0,0,0,0,0,0,0,0,0,12.84
