$Columbia River At International Boundary (CIBW) water temperature, degrees C (1/1/2011-12/31/2015)
,
JDAY,TIN
802.53125,4.1
802.5416667,4.1
802.5520833,4.1
802.5625,4.1
802.5729167,4.1
802.5833333,4.1
802.59375,4.1
802.6041667,4.1
802.6145833,4.1
802.625,4.2
802.6354167,4.1
802.6458333,4.1
802.65625,4.2
802.6666667,4.1
802.6770833,4.2
802.6875,4.1
802.6979167,4.2
802.7083333,4.2
802.71875,4.2
802.7291667,4.2
802.7395833,4.2
802.75,4.1
802.7604167,4.1
802.7708333,4.1
802.78125,4.2
802.7916667,4.2
802.8020833,4.1
802.8125,4.1
802.8229167,4.1
802.8333333,4.1
802.84375,4.1
802.8541667,4.1
802.8645833,4.1
802.875,4.1
802.8854167,4.1
802.8958333,4.1
802.90625,4.1
802.9166667,4.2
802.9270833,4.1
802.9375,4.1
802.9479167,4.1
802.9583333,4.1
802.96875,4.2
802.9791667,4.2
802.9895833,4.2
803,4.2
803.0104167,4.2
803.0208333,4.2
803.03125,4.2
803.0416667,4.2
803.0520833,4.2
803.0625,4.2
803.0729167,4.2
803.0833333,4.2
803.09375,4.2
803.1041667,4.2
803.1145833,4.2
803.125,4.2
803.1354167,4.2
803.1458333,4.2
803.15625,4.2
803.1666667,4.2
803.1770833,4.2
803.1875,4.2
803.1979167,4.2
803.2083333,4.2
803.21875,4.2
803.2291667,4.2
803.2395833,4.2
803.25,4.2
803.2604167,4.2
803.2708333,4.2
803.28125,4.2
803.2916667,4.2
803.3020833,4.1
803.3125,4.1
803.3229167,4.1
803.3333333,4.1
803.34375,4.1
803.3541667,4.1
803.3645833,4.1
803.375,4.1
803.3854167,4.1
803.3958333,4.1
803.40625,4.2
803.4166667,4.2
803.4270833,4.1
803.4375,4.2
803.4479167,4.2
803.4583333,4.2
803.46875,4.2
803.4791667,4.2
803.4895833,4.2
803.5,4.2
803.5104167,4.2
803.5208333,4.3
803.53125,4.3
803.5416667,4.2
803.5520833,4.3
803.5625,4.2
803.5729167,4.3
803.5833333,4.3
803.59375,4.3
803.6041667,4.3
803.6145833,4.3
803.625,4.3
803.6354167,4.3
803.6458333,4.3
803.65625,4.3
803.6666667,4.3
803.6770833,4.3
803.6875,4.3
803.6979167,4.3
803.7083333,4.3
803.71875,4.3
803.7291667,4.3
803.7395833,4.3
803.75,4.3
803.7604167,4.3
803.7708333,4.3
803.78125,4.3
803.7916667,4.3
803.8020833,4.3
803.8125,4.3
803.8229167,4.3
803.8333333,4.3
803.84375,4.3
803.8541667,4.3
803.8645833,4.3
803.875,4.3
803.8854167,4.3
803.8958333,4.3
803.90625,4.3
803.9166667,4.3
803.9270833,4.3
803.9375,4.3
803.9479167,4.3
803.9583333,4.3
803.96875,4.3
803.9791667,4.3
803.9895833,4.3
804,4.3
804.0104167,4.3
804.0208333,4.3
804.03125,4.4
804.0416667,4.3
804.0520833,4.4
804.0625,4.4
804.0729167,4.4
804.0833333,4.4
804.09375,4.4
804.1041667,4.4
804.1145833,4.4
804.125,4.4
804.1354167,4.4
804.1458333,4.3
804.15625,4.4
804.1666667,4.4
804.1770833,4.4
804.1875,4.4
804.1979167,4.3
804.2083333,4.4
804.21875,4.3
804.2291667,4.3
804.2395833,4.3
804.25,4.3
804.2604167,4.3
804.2708333,4.3
804.28125,4.3
804.2916667,4.3
804.3020833,4.3
804.3125,4.3
804.3229167,4.3
804.3333333,4.3
804.34375,4.2
804.3541667,4.3
804.3645833,4.2
804.375,4.3
804.3854167,4.3
804.3958333,4.3
804.40625,4.3
804.4166667,4.3
804.4270833,4.3
804.4375,4.3
804.4479167,4.3
804.4583333,4.3
804.46875,4.3
804.4791667,4.3
804.4895833,4.3
804.5,4.3
804.5104167,4.3
804.5208333,4.3
804.53125,4.3
804.5416667,4.4
804.5520833,4.3
804.5625,4.4
804.5729167,4.4
804.5833333,4.4
804.59375,4.4
804.6041667,4.4
804.6145833,4.4
804.625,4.4
804.6354167,4.4
804.6458333,4.4
804.65625,4.4
804.6666667,4.4
804.6770833,4.4
804.6875,4.4
804.6979167,4.4
804.7083333,4.4
804.71875,4.4
804.7291667,4.4
804.7395833,4.4
804.75,4.4
804.7604167,4.4
804.7708333,4.4
804.78125,4.4
804.7916667,4.4
804.8020833,4.3
804.8125,4.4
804.8229167,4.4
804.8333333,4.4
804.84375,4.4
804.8541667,4.4
804.8645833,4.4
804.875,4.4
804.8854167,4.4
804.8958333,4.4
804.90625,4.4
804.9166667,4.4
804.9270833,4.4
804.9791667,4.4
804.9895833,4.4
805,4.3
805.0104167,4.4
805.0208333,4.3
805.03125,4.3
805.0416667,4.4
805.0520833,4.4
805.0625,4.4
805.0729167,4.4
805.0833333,4.4
805.09375,4.4
805.1041667,4.4
805.1145833,4.4
805.125,4.4
805.1354167,4.4
805.1458333,4.4
805.15625,4.4
805.1666667,4.4
805.1770833,4.4
805.1875,4.3
805.1979167,4.3
805.2083333,4.3
805.21875,4.3
805.2291667,4.3
805.2395833,4.3
805.25,4.3
805.2604167,4.3
805.2708333,4.3
805.28125,4.3
805.2916667,4.3
805.3020833,4.3
805.3125,4.3
805.3229167,4.3
805.3333333,4.3
805.34375,4.3
805.3541667,4.3
805.3645833,4.3
805.375,4.3
805.3854167,4.3
805.3958333,4.3
805.40625,4.3
805.4166667,4.4
805.4270833,4.4
805.4375,4.4
805.4479167,4.4
805.4583333,4.4
805.46875,4.4
805.4791667,4.4
805.4895833,4.5
805.5,4.5
805.5104167,4.5
805.5208333,4.5
805.53125,4.5
805.5416667,4.6
805.5520833,4.6
805.5625,4.6
805.5729167,4.6
805.5833333,4.6
805.59375,4.6
805.6041667,4.7
805.6145833,4.7
805.625,4.7
805.6354167,4.7
805.6458333,4.7
805.65625,4.7
805.6666667,4.7
805.6770833,4.7
805.6875,4.6
805.6979167,4.6
805.7083333,4.6
805.71875,4.6
805.7291667,4.6
805.7395833,4.6
805.75,4.6
805.7604167,4.6
805.7708333,4.6
805.78125,4.6
805.7916667,4.6
805.8020833,4.6
805.8125,4.6
805.8229167,4.6
805.8333333,4.6
805.84375,4.6
805.8541667,4.6
805.8645833,4.6
805.875,4.6
805.8854167,4.6
805.8958333,4.6
805.90625,4.6
805.9166667,4.6
805.9270833,4.6
805.9375,4.6
805.9479167,4.6
805.9583333,4.6
805.96875,4.6
805.9791667,4.6
805.9895833,4.6
806,4.6
806.0104167,4.6
806.0208333,4.6
806.03125,4.6
806.0416667,4.6
806.0520833,4.6
806.0625,4.5
806.0729167,4.5
806.0833333,4.5
806.09375,4.5
806.1041667,4.5
806.1145833,4.5
806.125,4.5
806.1354167,4.5
806.1458333,4.4
806.15625,4.5
806.1666667,4.4
806.1770833,4.4
806.1875,4.4
806.1979167,4.4
806.2083333,4.4
806.21875,4.4
806.2291667,4.4
806.2395833,4.4
806.25,4.4
806.2604167,4.4
806.2708333,4.4
806.28125,4.4
806.2916667,4.4
806.3020833,4.4
806.3125,4.4
806.3229167,4.4
806.3333333,4.4
806.34375,4.4
806.3541667,4.4
806.3645833,4.4
806.375,4.4
806.3854167,4.4
806.3958333,4.4
806.40625,4.4
806.4166667,4.5
806.4270833,4.5
806.4375,4.5
806.4479167,4.5
806.4583333,4.5
806.46875,4.5
806.4791667,4.5
806.4895833,4.5
806.5,4.5
806.5104167,4.5
806.5208333,4.6
806.53125,4.6
806.5416667,4.6
806.5520833,4.6
806.5625,4.6
806.5729167,4.6
806.5833333,4.6
806.59375,4.6
806.6041667,4.6
806.6145833,4.6
806.625,4.6
806.6354167,4.6
806.6458333,4.6
806.65625,4.7
806.6666667,4.6
806.6770833,4.6
806.6875,4.6
806.6979167,4.6
806.7083333,4.6
806.71875,4.6
806.7291667,4.6
806.7395833,4.6
806.75,4.6
806.7604167,4.6
806.7708333,4.6
806.78125,4.6
806.7916667,4.6
806.8020833,4.6
806.8125,4.6
806.8229167,4.6
806.8333333,4.6
806.84375,4.6
806.8541667,4.6
806.8645833,4.5
806.875,4.5
806.8854167,4.6
806.8958333,4.5
806.90625,4.6
806.9166667,4.6
806.9270833,4.5
806.9375,4.5
806.9479167,4.5
806.9583333,4.5
806.96875,4.5
806.9791667,4.6
806.9895833,4.5
807,4.6
807.0104167,4.5
807.0208333,4.5
807.03125,4.5
807.0416667,4.5
807.0520833,4.5
807.0625,4.5
807.0729167,4.5
807.0833333,4.5
807.09375,4.5
807.1041667,4.5
807.1145833,4.5
807.125,4.5
807.1354167,4.5
807.1458333,4.5
807.15625,4.4
807.1666667,4.4
807.1770833,4.4
807.1875,4.4
807.1979167,4.4
807.2083333,4.4
807.21875,4.4
807.2291667,4.4
807.2395833,4.4
807.25,4.4
807.2604167,4.4
807.2708333,4.4
807.28125,4.4
807.2916667,4.4
807.3020833,4.4
807.3125,4.4
807.3229167,4.4
807.3333333,4.4
807.34375,4.4
807.3541667,4.4
807.3645833,4.4
807.375,4.4
807.3854167,4.4
807.3958333,4.4
807.40625,4.4
807.4166667,4.4
807.4270833,4.5
807.4375,4.5
807.4479167,4.5
807.4583333,4.5
807.46875,4.5
807.4791667,4.6
807.4895833,4.5
807.5,4.6
807.5104167,4.6
807.5208333,4.6
807.53125,4.6
807.5416667,4.6
807.5520833,4.6
807.5625,4.6
807.5729167,4.6
807.5833333,4.7
807.59375,4.6
807.6041667,4.7
807.6145833,4.6
807.625,4.7
807.6354167,4.7
807.6458333,4.7
807.65625,4.7
807.6666667,4.7
807.6770833,4.7
807.6875,4.7
807.6979167,4.7
807.7083333,4.7
807.71875,4.7
807.7291667,4.7
807.7395833,4.7
807.75,4.7
807.7604167,4.7
807.7708333,4.7
807.78125,4.6
807.7916667,4.7
807.8020833,4.6
807.8125,4.6
807.8229167,4.6
807.8333333,4.6
807.84375,4.6
807.8541667,4.6
807.8645833,4.6
807.875,4.6
807.8854167,4.6
807.8958333,4.5
807.90625,4.6
807.9166667,4.5
807.9270833,4.5
807.9375,4.6
807.9479167,4.5
807.9583333,4.5
807.96875,4.5
807.9791667,4.5
807.9895833,4.5
808,4.5
808.0104167,4.5
808.0208333,4.5
808.03125,4.5
808.0416667,4.5
808.0520833,4.5
808.0625,4.5
808.0729167,4.5
808.0833333,4.5
808.09375,4.5
808.1041667,4.4
808.1145833,4.4
808.125,4.5
808.1354167,4.4
808.1458333,4.4
808.15625,4.4
808.1666667,4.4
808.1770833,4.4
808.1875,4.4
808.1979167,4.4
808.2083333,4.4
808.21875,4.4
808.2291667,4.4
808.2395833,4.4
808.25,4.4
808.2604167,4.4
808.2708333,4.4
808.28125,4.4
808.2916667,4.4
808.3020833,4.4
808.3125,4.4
808.3229167,4.4
808.3333333,4.4
808.34375,4.4
808.3541667,4.4
808.3645833,4.4
808.375,4.4
808.3854167,4.4
808.3958333,4.4
808.40625,4.4
808.4166667,4.4
808.4270833,4.4
808.4375,4.4
808.4479167,4.4
808.4583333,4.4
808.46875,4.4
808.4791667,4.5
808.4895833,4.5
808.5,4.5
808.5104167,4.5
808.5208333,4.5
808.53125,4.5
808.5416667,4.6
808.5520833,4.6
808.5625,4.6
808.5729167,4.6
808.5833333,4.6
808.59375,4.6
808.6041667,4.6
808.6145833,4.6
808.625,4.6
808.6354167,4.6
808.6458333,4.6
808.65625,4.6
808.6666667,4.6
808.6770833,4.6
808.6875,4.6
808.6979167,4.6
808.7083333,4.6
808.71875,4.6
808.7291667,4.6
808.7395833,4.6
808.75,4.6
808.7604167,4.6
808.7708333,4.5
808.78125,4.5
808.7916667,4.5
808.8020833,4.5
808.8125,4.5
808.8229167,4.5
808.8333333,4.5
808.84375,4.5
808.8541667,4.5
808.8645833,4.5
808.875,4.5
808.8854167,4.5
808.8958333,4.5
808.90625,4.5
808.9166667,4.5
808.9270833,4.5
808.9375,4.5
808.9479167,4.4
808.9583333,4.5
808.96875,4.5
808.9791667,4.5
808.9895833,4.4
809,4.4
809.0104167,4.4
809.0208333,4.4
809.03125,4.4
809.0416667,4.4
809.0520833,4.4
809.0625,4.4
809.0729167,4.4
809.0833333,4.4
809.09375,4.4
809.1041667,4.4
809.1145833,4.4
809.125,4.3
809.1354167,4.3
809.1458333,4.3
809.15625,4.3
809.1666667,4.3
809.1770833,4.3
809.1875,4.3
809.1979167,4.3
809.2083333,4.2
809.21875,4.3
809.2291667,4.2
809.2395833,4.2
809.25,4.2
809.2604167,4.2
809.2708333,4.2
809.28125,4.2
809.2916667,4.2
809.3020833,4.2
809.3125,4.2
809.3229167,4.2
809.3333333,4.2
809.34375,4.2
809.3541667,4.2
809.3645833,4.2
809.375,4.2
809.3854167,4.3
809.3958333,4.3
809.40625,4.3
809.4166667,4.3
809.4270833,4.3
809.4375,4.3
809.4479167,4.4
809.4583333,4.4
809.46875,4.4
809.4791667,4.4
809.4895833,4.4
809.5,4.4
809.5104167,4.5
809.5208333,4.5
809.53125,4.5
809.5416667,4.5
809.5520833,4.5
809.5625,4.5
809.5729167,4.5
809.5833333,4.5
809.59375,4.5
809.6041667,4.5
809.6145833,4.6
809.625,4.6
809.6354167,4.6
809.6458333,4.6
809.65625,4.6
809.6666667,4.6
809.6770833,4.6
809.6875,4.6
809.6979167,4.6
809.7083333,4.6
809.71875,4.6
809.7291667,4.6
809.7395833,4.6
809.75,4.6
809.7604167,4.6
809.7708333,4.6
809.78125,4.6
809.7916667,4.6
809.8020833,4.6
809.8125,4.6
809.8229167,4.6
809.8333333,4.6
809.84375,4.6
809.8541667,4.6
809.8645833,4.6
809.875,4.6
809.8854167,4.6
809.8958333,4.6
809.90625,4.6
809.9166667,4.6
809.9270833,4.6
809.9375,4.6
809.9479167,4.6
809.9583333,4.6
809.96875,4.6
809.9791667,4.6
809.9895833,4.5
810,4.5
810.0104167,4.5
810.0208333,4.5
810.03125,4.5
810.0416667,4.5
810.0520833,4.5
810.0625,4.5
810.0729167,4.5
810.0833333,4.5
810.09375,4.5
810.1041667,4.5
810.1145833,4.5
810.125,4.5
810.1354167,4.5
810.1458333,4.5
810.15625,4.4
810.1666667,4.4
810.1770833,4.5
810.1875,4.4
810.1979167,4.4
810.2083333,4.4
810.21875,4.4
810.2291667,4.4
810.2395833,4.4
810.25,4.4
810.2604167,4.4
810.2708333,4.4
810.28125,4.4
810.2916667,4.4
810.3020833,4.4
810.3125,4.4
810.3229167,4.4
810.3333333,4.4
810.34375,4.4
810.3541667,4.4
810.3645833,4.4
810.375,4.4
810.3854167,4.4
810.3958333,4.4
810.40625,4.4
810.4166667,4.4
810.4270833,4.4
810.4375,4.4
810.4479167,4.4
810.4583333,4.4
810.46875,4.4
810.4791667,4.4
810.4895833,4.4
810.5,4.4
810.5104167,4.4
810.5208333,4.4
810.53125,4.4
810.5416667,4.4
810.5520833,4.4
810.5625,4.4
810.5729167,4.4
810.5833333,4.4
810.59375,4.4
810.6041667,4.4
810.6145833,4.5
810.625,4.5
810.6354167,4.5
810.6458333,4.4
810.65625,4.5
810.6666667,4.5
810.6770833,4.5
810.6875,4.5
810.6979167,4.5
810.7083333,4.5
810.71875,4.5
810.7291667,4.5
810.7395833,4.5
810.75,4.4
810.7604167,4.5
810.7708333,4.5
810.78125,4.5
810.7916667,4.5
810.8020833,4.5
810.8125,4.5
810.8229167,4.5
810.8333333,4.5
810.84375,4.5
810.8541667,4.5
810.8645833,4.5
810.875,4.5
810.8854167,4.5
810.8958333,4.5
810.90625,4.4
810.9166667,4.4
810.9270833,4.4
810.9375,4.5
810.9479167,4.4
810.9583333,4.4
810.96875,4.4
810.9791667,4.4
810.9895833,4.4
811,4.5
811.0104167,4.5
811.0208333,4.4
811.03125,4.4
811.0416667,4.4
811.0520833,4.4
811.0625,4.4
811.0729167,4.4
811.0833333,4.4
811.09375,4.4
811.1041667,4.4
811.1145833,4.4
811.125,4.4
811.1354167,4.4
811.1458333,4.4
811.15625,4.4
811.1666667,4.4
811.1770833,4.4
811.1875,4.4
811.1979167,4.4
811.2083333,4.4
811.21875,4.4
811.2291667,4.4
811.2395833,4.4
811.25,4.4
811.2604167,4.4
811.2708333,4.4
811.28125,4.4
811.2916667,4.4
811.3020833,4.4
811.3125,4.4
811.3229167,4.4
811.3333333,4.4
811.34375,4.4
811.3541667,4.4
811.3645833,4.4
811.375,4.4
811.3854167,4.5
811.3958333,4.4
811.40625,4.5
811.4166667,4.5
811.4270833,4.5
811.4375,4.5
811.4479167,4.5
811.4583333,4.5
811.46875,4.5
811.4791667,4.5
811.4895833,4.5
811.5,4.5
811.5104167,4.5
811.5208333,4.6
811.53125,4.5
811.5416667,4.5
811.5520833,4.6
811.5625,4.6
811.5729167,4.6
811.5833333,4.6
811.59375,4.6
811.6041667,4.6
811.6145833,4.7
811.625,4.7
811.6354167,4.7
811.6458333,4.7
811.65625,4.7
811.6666667,4.7
811.6770833,4.7
811.6875,4.7
811.6979167,4.6
811.7083333,4.7
811.71875,4.7
811.7291667,4.6
811.7395833,4.6
811.75,4.6
811.7604167,4.6
811.7708333,4.6
811.78125,4.6
811.7916667,4.6
811.8020833,4.6
811.8125,4.6
811.8229167,4.6
811.8333333,4.6
811.84375,4.6
811.8541667,4.6
811.8645833,4.6
811.875,4.6
811.8854167,4.6
811.8958333,4.6
811.90625,4.6
811.9166667,4.6
811.9270833,4.6
811.9375,4.6
811.9479167,4.5
811.9583333,4.5
811.96875,4.5
811.9791667,4.5
811.9895833,4.5
812,4.5
812.0104167,4.5
812.0208333,4.5
812.03125,4.5
812.0416667,4.5
812.0520833,4.5
812.0625,4.5
812.0729167,4.5
812.0833333,4.5
812.09375,4.4
812.1041667,4.4
812.1145833,4.4
812.125,4.4
812.1354167,4.4
812.1458333,4.4
812.15625,4.4
812.1666667,4.4
812.1770833,4.3
812.1875,4.4
812.1979167,4.3
812.2083333,4.3
812.21875,4.3
812.2291667,4.4
812.2395833,4.3
812.25,4.4
812.2604167,4.4
812.2708333,4.4
812.28125,4.3
812.2916667,4.3
812.3020833,4.4
812.3125,4.3
812.3229167,4.3
812.3333333,4.3
812.34375,4.3
812.3541667,4.3
812.3645833,4.3
812.375,4.4
812.3854167,4.4
812.3958333,4.4
812.40625,4.5
812.4166667,4.4
812.4270833,4.5
812.4375,4.5
812.4479167,4.5
812.4583333,4.5
812.46875,4.5
812.4791667,4.6
812.4895833,4.6
812.5,4.6
812.5104167,4.7
812.5208333,9.9
812.5416667,4.7
812.5520833,4.7
812.5625,4.7
812.5729167,4.7
812.5833333,4.7
812.59375,4.7
812.6041667,4.7
812.6145833,4.7
812.625,4.7
812.6354167,4.7
812.6458333,4.7
812.65625,4.7
812.6666667,4.7
812.6770833,4.7
812.6875,4.7
812.6979167,4.7
812.7083333,4.7
812.71875,4.7
812.7291667,4.8
812.7395833,4.8
812.75,4.7
812.7604167,4.7
812.7708333,4.8
812.78125,4.7
812.7916667,4.7
812.8020833,4.7
812.8125,4.7
812.8229167,4.7
812.8333333,4.7
812.84375,4.7
812.8541667,4.7
812.8645833,4.7
812.875,4.7
812.8854167,4.6
812.8958333,4.7
812.90625,4.6
812.9166667,4.6
812.9270833,4.6
812.9375,4.6
812.9479167,4.6
812.9583333,4.6
812.96875,4.5
812.9791667,4.5
812.9895833,4.5
813,4.5
813.0104167,4.5
813.0208333,4.5
813.03125,4.5
813.0416667,4.5
813.0520833,4.5
813.0625,4.4
813.0729167,4.4
813.0833333,4.4
813.09375,4.4
813.1041667,4.4
813.1145833,4.4
813.125,4.4
813.1354167,4.4
813.1458333,4.4
813.15625,4.3
813.1666667,4.4
813.1770833,4.3
813.1875,4.3
813.1979167,4.3
813.2083333,4.3
813.21875,4.3
813.2291667,4.3
813.2395833,4.3
813.25,4.3
813.2604167,4.3
813.2708333,4.3
813.28125,4.3
813.2916667,4.3
813.3020833,4.3
813.3125,4.3
813.3229167,4.3
813.3333333,4.3
813.34375,4.3
813.3541667,4.3
813.3645833,4.3
813.375,4.4
813.3854167,4.4
813.3958333,4.4
813.40625,4.4
813.4166667,4.4
813.4270833,4.4
813.4375,4.5
813.4479167,4.5
813.4583333,4.5
813.46875,4.5
813.4791667,4.5
813.4895833,4.5
813.5,4.6
813.5104167,4.6
813.5208333,4.6
813.53125,4.7
813.5416667,4.6
813.5520833,4.7
813.5625,4.7
813.5729167,4.7
813.5833333,4.7
813.59375,4.7
813.6041667,4.7
813.6145833,4.7
813.625,4.8
813.6354167,4.7
813.6458333,4.8
813.65625,4.7
813.6666667,4.7
813.6770833,4.8
813.6875,4.8
813.6979167,4.7
813.7083333,4.7
813.71875,4.7
813.7291667,4.7
813.7395833,4.7
813.75,4.7
813.7604167,4.7
813.7708333,4.7
813.78125,4.7
813.7916667,4.7
813.8020833,4.7
813.8125,4.7
813.8229167,4.7
813.8333333,4.7
813.84375,4.7
813.8541667,4.7
813.8645833,4.7
813.875,4.7
813.8854167,4.7
813.8958333,4.7
813.90625,4.7
813.9166667,4.6
813.9270833,4.6
813.9375,4.6
813.9479167,4.6
813.9583333,4.6
813.96875,4.6
813.9791667,4.6
813.9895833,4.5
814,4.5
814.0104167,4.5
814.0208333,4.5
814.03125,4.5
814.0416667,4.5
814.0520833,4.5
814.0625,4.4
814.0729167,4.4
814.0833333,4.4
814.09375,4.4
814.1041667,4.3
814.1145833,4.3
814.125,4.4
814.1354167,4.3
814.1458333,4.3
814.15625,4.3
814.1666667,4.3
814.1770833,4.2
814.1875,4.2
814.1979167,4.3
814.2083333,4.2
814.21875,4.2
814.2291667,4.3
814.2395833,4.3
814.25,4.3
814.2604167,4.4
814.2708333,4.4
814.28125,4.4
814.2916667,4.3
814.3020833,4.3
814.3125,4.4
814.3229167,4.3
814.3333333,4.3
814.34375,4.3
814.3541667,4.3
814.3645833,4.3
814.375,4.3
814.3854167,4.4
814.3958333,4.4
814.40625,4.4
814.4166667,4.4
814.4270833,4.4
814.4375,4.4
814.4479167,4.5
814.4583333,4.5
814.46875,4.5
814.4791667,4.5
814.4895833,4.5
814.5,4.6
814.5104167,4.6
814.5208333,4.6
814.53125,4.5
814.5416667,4.6
814.5520833,4.6
814.5625,4.6
814.5729167,4.6
814.5833333,4.6
814.59375,4.6
814.6041667,4.6
814.6145833,4.7
814.625,4.7
814.6354167,4.7
814.6458333,4.7
814.65625,4.7
814.6666667,4.7
814.6770833,4.7
814.6875,4.7
814.6979167,4.7
814.7083333,4.7
814.71875,4.7
814.7291667,4.7
814.7395833,4.7
814.75,4.7
814.7604167,4.7
814.7708333,4.7
814.78125,4.7
814.7916667,4.7
814.8020833,4.7
814.8125,4.7
814.8229167,4.7
814.8333333,4.7
814.84375,4.7
814.8541667,4.7
814.8645833,4.7
814.875,4.7
814.8854167,4.6
814.8958333,4.7
814.90625,4.6
814.9166667,4.6
814.9270833,4.6
814.9375,4.6
814.9479167,4.5
814.9583333,4.5
814.96875,4.5
814.9791667,4.5
814.9895833,4.5
815,4.5
815.0104167,4.5
815.0208333,4.4
815.03125,4.4
815.0416667,4.4
815.0520833,4.4
815.0625,4.4
815.0729167,4.4
815.0833333,4.3
815.09375,4.3
815.1041667,4.3
815.1145833,4.3
815.125,4.3
815.1354167,4.3
815.1458333,4.3
815.15625,4.3
815.1666667,4.3
815.1770833,4.2
815.1875,4.2
815.1979167,4.2
815.2083333,4.2
815.21875,4.2
815.2291667,4.3
815.2395833,4.2
815.25,4.2
815.2604167,4.2
815.2708333,4.2
815.28125,4.2
815.2916667,4.2
815.3020833,4.2
815.3125,4.3
815.3229167,4.2
815.3333333,4.2
815.34375,4.3
815.3541667,4.2
815.3645833,4.3
815.375,4.3
815.3854167,4.3
815.3958333,4.3
815.40625,4.3
815.4166667,4.3
815.4270833,4.4
815.4375,4.4
815.4479167,4.4
815.4583333,4.4
815.46875,4.4
815.4791667,4.4
815.4895833,4.4
815.5,4.4
815.5104167,4.5
815.5208333,4.5
815.53125,4.5
815.5416667,4.5
815.5520833,4.5
815.5625,4.6
815.5729167,4.6
815.5833333,4.6
815.59375,4.6
815.6041667,4.7
815.6145833,4.6
815.625,4.6
815.6354167,4.7
815.6458333,4.7
815.65625,4.7
815.6666667,4.7
815.6770833,4.7
815.6875,4.7
815.6979167,4.7
815.7083333,4.7
815.71875,4.7
815.7291667,4.7
815.7395833,4.7
815.75,4.6
815.7604167,4.6
815.7708333,4.6
815.78125,4.6
815.7916667,4.6
815.8020833,4.6
815.8125,4.6
815.8229167,4.6
815.8333333,4.6
815.84375,4.6
815.8541667,4.6
815.8645833,4.6
815.875,4.6
815.8854167,4.6
815.8958333,4.6
815.90625,4.6
815.9166667,4.5
815.9270833,4.5
815.9375,4.5
815.9479167,4.5
815.9583333,4.5
815.96875,4.5
815.9791667,4.5
815.9895833,4.5
816,4.4
816.0104167,4.4
816.0208333,4.4
816.03125,4.4
816.0416667,4.4
816.0520833,4.4
816.0625,4.4
816.0729167,4.4
816.0833333,4.3
816.09375,4.3
816.1041667,4.3
816.1145833,4.3
816.125,4.3
816.1354167,4.3
816.1458333,4.3
816.15625,4.3
816.1666667,4.3
816.1770833,4.3
816.1875,4.2
816.1979167,4.2
816.2083333,4.2
816.21875,4.3
816.2291667,4.2
816.2395833,4.2
816.25,4.2
816.2604167,4.2
816.2708333,4.2
816.28125,4.2
816.2916667,4.2
816.3020833,4.2
816.3125,4.2
816.3229167,4.2
816.3333333,4.2
816.34375,4.2
816.3541667,4.2
816.3645833,4.3
816.375,4.3
816.3854167,4.3
816.3958333,4.3
816.40625,4.3
816.4166667,4.4
816.4270833,4.4
816.4375,4.4
816.4479167,4.4
816.4583333,4.4
816.46875,4.4
816.4791667,4.5
816.4895833,4.5
816.5,4.5
816.5104167,4.6
816.5208333,4.6
816.53125,4.6
816.5416667,4.6
816.5520833,4.6
816.5625,4.6
816.5729167,4.6
816.5833333,4.6
816.59375,4.7
816.6041667,4.7
816.6145833,4.7
816.625,4.7
816.6354167,4.7
816.6458333,4.7
816.65625,4.7
816.6666667,4.7
816.6770833,4.8
816.6875,4.7
816.6979167,4.8
816.7083333,4.8
816.71875,4.7
816.7291667,4.7
816.7395833,4.7
816.75,4.7
816.7604167,4.7
816.7708333,4.7
816.78125,4.7
816.7916667,4.7
816.8020833,4.7
816.8125,4.7
816.8229167,4.7
816.8333333,4.7
816.84375,4.7
816.8541667,4.7
816.8645833,4.7
816.875,4.7
816.8854167,4.7
816.8958333,4.7
816.90625,4.7
816.9166667,4.7
816.9270833,4.7
816.9375,4.7
816.9479167,4.6
816.9583333,4.6
816.96875,4.6
816.9791667,4.6
816.9895833,4.6
817,4.6
817.0104167,4.6
817.0208333,4.6
817.03125,4.5
817.0416667,4.5
817.0520833,4.5
817.0625,4.5
817.0729167,4.5
817.0833333,4.5
817.09375,4.4
817.1041667,4.4
817.1145833,4.4
817.125,4.4
817.1354167,4.4
817.1458333,4.4
817.15625,4.4
817.1666667,4.4
817.1770833,4.4
817.1875,4.3
817.1979167,4.3
817.2083333,4.3
817.21875,4.3
817.2291667,4.3
817.2395833,4.4
817.25,4.4
817.2604167,4.4
817.2708333,4.4
817.28125,4.3
817.2916667,4.3
817.3020833,4.4
817.3125,4.3
817.3229167,4.3
817.3333333,4.3
817.34375,4.3
817.3541667,4.4
817.3645833,4.4
817.375,4.4
817.3854167,4.4
817.3958333,4.4
817.40625,4.4
817.4166667,4.5
817.4270833,4.5
817.4375,4.5
817.4479167,4.5
817.4583333,4.5
817.46875,4.5
817.4791667,4.6
817.4895833,4.6
817.5,4.6
817.5104167,4.6
817.5208333,4.7
817.53125,4.7
817.5416667,4.7
817.5520833,4.7
817.5625,4.7
817.5729167,4.7
817.5833333,4.7
817.59375,4.8
817.6041667,4.7
817.6145833,4.8
817.625,4.7
817.6354167,4.8
817.6458333,4.8
817.65625,4.8
817.6666667,4.8
817.6770833,4.8
817.6875,4.8
817.6979167,4.8
817.7083333,4.9
817.71875,4.9
817.7291667,4.9
817.7395833,4.9
817.75,4.9
817.7604167,4.9
