$Grand Coulee Dam Flows
 
JDAY,QWO,
  1120.200,   1480.20,
  1120.250,   3372.38,
  1120.300,   3949.66,
  1120.350,   3914.47,
  1120.400,   3713.10,
  1120.450,   3350.41,
  1120.500,   2520.01,
  1120.550,   2305.49,
  1120.600,   2039.85,
  1120.650,   2660.43,
  1120.700,   2861.23,
  1120.750,   3332.93,
  1120.800,   3081.17,
  1120.850,   2640.15,
  1120.900,   2374.10,
  1120.950,   1593.61,
  1121.000,   1215.06,
  1121.050,   1104.00,
  1121.100,   1091.44,
  1121.150,   1106.54,
  1121.200,   1257.15,
  1121.250,   1987.84,
  1121.300,   2331.78,
  1121.350,   2446.36,
  1121.400,   2529.54,
  1121.450,   2322.43,
  1121.500,   1878.29,
  1121.550,   1732.45,
  1121.600,   1620.44,
  1121.650,   1711.42,
  1121.700,   2788.48,
  1121.750,   3321.48,
  1121.800,   3549.08,
  1121.850,   3375.67,
  1121.900,   2688.93,
  1121.950,   1975.04,
  1122.000,   1450.97,
  1122.050,   1305.53,
  1122.100,   1201.05,
  1122.150,   1167.01,
  1122.200,   1264.40,
  1122.250,   1600.27,
  1122.300,   1593.91,
  1122.350,   1894.22,
  1122.400,   2685.99,
  1122.450,   2547.72,
  1122.500,   2093.38,
  1122.550,   1583.19,
  1122.600,   1433.54,
  1122.650,   1449.02,
  1122.700,   2833.76,
  1122.750,   3632.03,
  1122.800,   3601.93,
  1122.850,   3186.11,
  1122.900,   2697.33,
  1122.950,   1858.46,
  1123.000,   1706.03,
  1123.050,   1729.59,
  1123.100,   1923.09,
  1123.150,   2162.68,
  1123.200,   2699.78,
  1123.250,   3857.53,
  1123.300,   4175.04,
  1123.350,   4281.08,
  1123.400,   4152.50,
  1123.450,   3642.03,
  1123.500,   3331.33,
  1123.550,   2985.33,
  1123.600,   2597.49,
  1123.650,   3083.86,
  1123.700,   3657.34,
  1123.750,   4029.90,
  1123.800,   3883.03,
  1123.850,   3849.01,
  1123.900,   3524.15,
  1123.950,   2774.43,
  1124.000,   1969.31,
  1124.050,   1604.73,
  1124.100,   1502.36,
  1124.150,   1488.09,
  1124.200,   1938.02,
  1124.250,   3481.19,
  1124.300,   3806.76,
  1124.350,   3881.25,
  1124.400,   3699.09,
  1124.450,   3339.83,
  1124.500,   3050.87,
  1124.550,   2785.95,
  1124.600,   2656.64,
  1124.650,   3138.77,
  1124.700,   3632.91,
  1124.750,   3881.19,
  1124.800,   3860.61,
  1124.850,   3537.53,
  1124.900,   3003.55,
  1124.950,   1976.61,
  1125.000,   1694.64,
  1125.050,   1303.01,
  1125.100,   1240.55,
  1125.150,   1406.54,
  1125.200,   1781.46,
  1125.250,   3617.41,
  1125.300,   3588.34,
  1125.350,   3886.48,
  1125.400,   3434.94,
  1125.450,   2878.47,
  1125.500,   2718.69,
  1125.550,   2455.92,
  1125.600,   2174.62,
  1125.650,   2273.33,
  1125.700,   2537.85,
  1125.750,   3136.30,
  1125.800,   2878.00,
  1125.850,   2935.92,
  1125.900,   2398.84,
  1125.950,   1314.52,
  1126.000,   1289.64,
  1126.050,   1182.22,
  1126.100,   1154.89,
  1126.150,   1194.91,
  1126.200,   1733.23,
  1126.250,   3393.96,
  1126.300,   3865.19,
  1126.350,   3546.81,
  1126.400,   2913.01,
  1126.450,   2362.39,
  1126.500,   1990.85,
  1126.550,   1866.69,
  1126.600,   1672.98,
  1126.650,   1902.13,
  1126.700,   3140.45,
  1126.750,   3099.25,
  1126.800,   3124.89,
  1126.850,   3234.89,
  1126.900,   3150.40,
  1126.950,   2057.22,
  1127.000,   1679.28,
  1127.050,   1431.94,
  1127.100,   1087.34,
  1127.150,   1416.11,
  1127.200,   1872.35,
  1127.250,   3333.00,
  1127.300,   3973.03,
  1127.350,   3769.06,
  1127.400,   3340.91,
  1127.450,   2507.69,
  1127.500,   1733.73,
  1127.550,   1354.16,
  1127.600,    931.31,
  1127.650,    847.80,
  1127.700,   2559.21,
  1127.750,   3321.14,
  1127.800,   2984.22,
  1127.850,   2524.66,
  1127.900,   2125.18,
  1127.950,   1399.35,
  1128.000,    938.39,
  1128.050,    939.14,
  1128.100,    978.73,
  1128.150,    979.53,
  1128.200,   1008.22,
  1128.250,   1433.74,
  1128.300,   2537.91,
  1128.350,   1978.77,
  1128.400,   1485.79,
  1128.450,    972.48,
  1128.500,    728.16,
  1128.550,    699.50,
  1128.600,   1023.31,
  1128.650,    715.49,
  1128.700,   1229.27,
  1128.750,   2032.57,
  1128.800,   1893.11,
  1128.850,   1712.03,
  1128.900,   1196.16,
  1128.950,    975.22,
  1129.000,    927.40,
  1129.050,    861.25,
  1129.100,    823.05,
  1129.150,    913.29,
  1129.200,   1003.30,
  1129.250,   1442.81,
  1129.300,   2268.35,
  1129.350,   2198.46,
  1129.400,   2233.24,
  1129.450,   1757.43,
  1129.500,   1474.93,
  1129.550,   1111.05,
  1129.600,    888.78,
  1129.650,   1042.11,
  1129.700,   1613.01,
  1129.750,   1862.50,
  1129.800,   1821.53,
  1129.850,   1794.21,
  1129.900,   1473.19,
  1129.950,    906.26,
  1130.000,   1090.01,
  1130.050,   1219.51,
  1130.100,   1170.83,
  1130.150,   1408.40,
  1130.200,   1683.06,
  1130.250,   2845.24,
  1130.300,   3524.43,
  1130.350,   3523.61,
  1130.400,   3065.53,
  1130.450,   2573.31,
  1130.500,   1864.84,
  1130.550,   1441.53,
  1130.600,   1223.37,
  1130.650,   1588.80,
  1130.700,   2364.08,
  1130.750,   3030.13,
  1130.800,   2925.95,
  1130.850,   2829.72,
  1130.900,   2066.68,
  1130.950,   1256.77,
  1131.000,   1076.15,
  1131.050,   1213.70,
  1131.100,   1100.80,
  1131.150,   1457.57,
  1131.200,   2254.87,
  1131.250,   3282.85,
  1131.300,   3571.82,
  1131.350,   3705.72,
  1131.400,   2971.98,
  1131.450,   2779.54,
  1131.500,   2963.89,
  1131.550,   2619.74,
  1131.600,   2442.20,
  1131.650,   2563.22,
  1131.700,   3381.42,
  1131.750,   3290.57,
  1131.800,   3206.53,
  1131.850,   2749.68,
  1131.900,   2327.71,
  1131.950,   1536.98,
  1132.000,   1545.81,
  1132.050,   1474.93,
  1132.100,   1236.96,
  1132.150,   1574.96,
  1132.200,   2162.75,
  1132.250,   3507.42,
  1132.300,   3596.43,
  1132.350,   3247.96,
  1132.400,   2965.59,
  1132.450,   2739.99,
  1132.500,   2683.97,
  1132.550,   2874.52,
  1132.600,   2784.52,
  1132.650,   2831.17,
  1132.700,   3878.56,
  1132.750,   4202.26,
  1132.800,   4015.26,
  1132.850,   3942.42,
  1132.900,   3989.36,
  1132.950,   3385.64,
  1133.000,   3048.78,
  1133.050,   3247.32,
  1133.100,   3357.51,
  1133.150,   3330.12,
  1133.200,   2721.84,
  1133.250,   2933.17,
  1133.300,   3228.08,
  1133.350,   3563.02,
  1133.400,   3352.78,
  1133.450,   3395.62,
  1133.500,   3874.19,
  1133.550,   3832.31,
  1133.600,   3752.96,
  1133.650,   3804.20,
  1133.700,   3686.46,
  1133.750,   3841.35,
  1133.800,   3662.87,
  1133.850,   3555.22,
  1133.900,   3292.70,
  1133.950,   3277.88,
  1134.000,   2661.49,
  1134.050,   2471.57,
  1134.100,   2450.72,
  1134.150,   2423.21,
  1134.200,   2443.65,
  1134.250,   3910.20,
  1134.300,   3884.92,
  1134.350,   3894.14,
  1134.400,   3782.32,
  1134.450,   3483.58,
  1134.500,   3355.46,
  1134.550,   3259.35,
  1134.600,   3214.15,
  1134.650,   3133.57,
  1134.700,   3431.86,
  1134.750,   3810.42,
  1134.800,   3252.96,
  1134.850,   3007.89,
  1134.900,   2740.69,
  1134.950,   2209.63,
  1135.000,   1535.60,
  1135.050,   1558.41,
  1135.100,   1229.50,
  1135.150,   1380.10,
  1135.200,   1605.27,
  1135.250,   1937.84,
  1135.300,   2264.21,
  1135.350,   2558.18,
  1135.400,   2628.70,
  1135.450,   2559.25,
  1135.500,   2638.76,
  1135.550,   2533.98,
  1135.600,   2286.69,
  1135.650,   2005.43,
  1135.700,   2475.63,
  1135.750,   3071.79,
  1135.800,   2570.10,
  1135.850,   2400.80,
  1135.900,   1826.11,
  1135.950,   1524.89,
  1136.000,   1261.28,
  1136.050,   1205.53,
  1136.100,   1268.07,
  1136.150,   1447.17,
  1136.200,   1596.34,
  1136.250,   1825.07,
  1136.300,   2185.08,
  1136.350,   2312.38,
  1136.400,   2387.20,
  1136.450,   2362.43,
  1136.500,   2307.16,
  1136.550,   2317.99,
  1136.600,   2127.37,
  1136.650,   2085.38,
  1136.700,   2613.29,
  1136.750,   3003.82,
  1136.800,   2768.05,
  1136.850,   2029.47,
  1136.900,   1709.78,
  1136.950,   1301.86,
  1137.000,    998.73,
  1137.050,    992.95,
  1137.100,    972.53,
  1137.150,   1037.75,
  1137.200,   1338.91,
  1137.250,   2752.97,
  1137.300,   2992.76,
  1137.350,   3078.70,
  1137.400,   2921.60,
  1137.450,   2540.88,
  1137.500,   2196.19,
  1137.550,   1697.82,
  1137.600,   1753.61,
  1137.650,   1676.36,
  1137.700,   1796.75,
  1137.750,   2416.36,
  1137.800,   2231.73,
  1137.850,   1813.53,
  1137.900,   1344.08,
  1137.950,    840.99,
  1138.000,    686.21,
  1138.050,    593.30,
  1138.100,    543.90,
  1138.150,    740.14,
  1138.200,   1098.84,
  1138.250,   2384.15,
  1138.300,   3358.82,
  1138.350,   3725.54,
  1138.400,   3189.90,
  1138.450,   2306.92,
  1138.500,   1690.75,
  1138.550,   1325.23,
  1138.600,   1420.96,
  1138.650,   1784.19,
  1138.700,   2755.03,
  1138.750,   3906.18,
  1138.800,   3273.16,
  1138.850,   2649.70,
  1138.900,   2023.13,
  1138.950,   1314.43,
  1139.000,   1155.58,
  1139.050,   1141.25,
  1139.100,    952.95,
  1139.150,    974.84,
  1139.200,   1557.57,
  1139.250,   2320.00,
  1139.300,   3343.90,
  1139.350,   2996.38,
  1139.400,   3075.35,
  1139.450,   2296.89,
  1139.500,   1794.82,
  1139.550,   1648.68,
  1139.600,   1443.83,
  1139.650,   2170.45,
  1139.700,   3130.73,
  1139.750,   3622.33,
  1139.800,   3560.31,
  1139.850,   3127.95,
  1139.900,   2443.51,
  1139.950,   1574.44,
  1140.000,   1120.04,
  1140.050,    731.59,
  1140.100,    928.23,
  1140.150,    980.28,
  1140.200,   1292.42,
  1140.250,   1729.05,
  1140.300,   2364.17,
  1140.350,   2255.21,
  1140.400,   1600.30,
  1140.450,   1010.49,
  1140.500,    772.21,
  1140.550,    792.57,
  1140.600,   1282.58,
  1140.650,   1706.58,
  1140.700,   2881.89,
  1140.750,   3730.62,
  1140.800,   3620.11,
  1140.850,   3206.09,
  1140.900,   2468.37,
  1140.950,   1712.06,
  1141.000,   1270.67,
  1141.050,   1167.53,
  1141.100,   1038.10,
  1141.150,   1128.78,
  1141.200,   1673.67,
  1141.250,   2551.40,
  1141.300,   2840.97,
  1141.350,   1879.92,
  1141.400,   1621.59,
  1141.450,   1306.25,
  1141.500,   1508.16,
  1141.550,   1134.83,
  1141.600,   1057.99,
  1141.650,   1173.00,
  1141.700,   1768.06,
  1141.750,   2434.39,
  1141.800,   2030.56,
  1141.850,   1616.69,
  1141.900,   1169.70,
  1141.950,    979.92,
  1142.000,    883.80,
  1142.050,    873.67,
  1142.100,    959.83,
  1142.150,   1016.46,
  1142.200,   1640.72,
  1142.250,   2613.89,
  1142.300,   2712.93,
  1142.350,   3177.88,
  1142.400,   3091.45,
  1142.450,   2642.14,
  1142.500,   2225.07,
  1142.550,   1600.59,
  1142.600,   1295.22,
  1142.650,   1558.41,
  1142.700,   1758.17,
  1142.750,   1857.49,
  1142.800,   1562.95,
  1142.850,   1197.09,
  1142.900,    780.87,
  1142.950,    833.50,
  1143.000,   1172.63,
  1143.050,   1351.69,
  1143.100,   1341.42,
  1143.150,   1135.92,
  1143.200,   1129.02,
  1143.250,   2378.35,
  1143.300,   2185.26,
  1143.350,   1769.54,
  1143.400,   1574.09,
  1143.450,   1107.67,
  1143.500,    877.87,
  1143.550,   1123.73,
  1143.600,   1167.19,
  1143.650,   1277.55,
  1143.700,   1632.96,
  1143.750,   1875.37,
  1143.800,   1383.31,
  1143.850,    952.95,
  1143.900,    881.97,
  1143.950,    665.05,
  1144.000,    969.46,
  1144.050,   1037.36,
  1144.100,   1020.70,
  1144.150,    957.32,
  1144.200,   1061.46,
  1144.250,   1562.44,
  1144.300,   1585.28,
  1144.350,   1205.92,
  1144.400,   1211.00,
  1144.450,    761.48,
  1144.500,    807.02,
  1144.550,    750.48,
  1144.600,    679.02,
  1144.650,    817.37,
  1144.700,   1284.49,
  1144.750,   1492.92,
  1144.800,   1778.84,
  1144.850,   1615.15,
  1144.900,   1377.28,
  1144.950,    748.21,
  1145.000,   1013.80,
  1145.050,    994.87,
  1145.100,   1059.41,
  1145.150,    945.90,
  1145.200,   1220.21,
  1145.250,   2319.14,
  1145.300,   2927.10,
  1145.350,   2636.11,
  1145.400,   2635.98,
  1145.450,   2390.84,
  1145.500,   2048.42,
  1145.550,   1802.42,
  1145.600,   1537.98,
  1145.650,   1217.12,
  1145.700,   1797.07,
  1145.750,   2384.18,
  1145.800,   2412.29,
  1145.850,   2400.19,
  1145.900,   1885.39,
  1145.950,   1158.05,
  1146.000,    888.69,
  1146.050,   1420.25,
  1146.100,   1612.77,
  1146.150,   1380.53,
  1146.200,   1935.70,
  1146.250,   3110.18,
  1146.300,   3421.17,
  1146.350,   3082.80,
  1146.400,   2499.92,
  1146.450,   2470.51,
  1146.500,   1732.64,
  1146.550,   1698.71,
  1146.600,   1643.51,
  1146.650,   1582.61,
  1146.700,   1788.99,
  1146.750,   3239.48,
  1146.800,   3505.92,
  1146.850,   3312.34,
  1146.900,   2466.01,
  1146.950,   1801.33,
  1147.000,   1504.91,
  1147.050,   1611.01,
  1147.100,   1338.57,
  1147.150,   1423.81,
  1147.200,   2115.92,
  1147.250,   2353.30,
  1147.300,   2550.75,
  1147.350,   2237.07,
  1147.400,   2192.37,
  1147.450,   1734.87,
  1147.500,   1521.20,
  1147.550,   1373.30,
  1147.600,    946.76,
  1147.650,   1089.50,
  1147.700,   1642.39,
  1147.750,   1977.36,
  1147.800,   1989.46,
  1147.850,   1808.68,
  1147.900,   1606.69,
  1147.950,   1101.78,
  1148.000,   1063.49,
  1148.050,   1087.59,
  1148.100,   1012.06,
  1148.150,   1066.41,
  1148.200,   1317.00,
  1148.250,   2068.69,
  1148.300,   2357.64,
  1148.350,   2252.27,
  1148.400,   1977.36,
  1148.450,   1570.70,
  1148.500,   1678.77,
  1148.550,   1756.16,
  1148.600,   1590.16,
  1148.650,   1702.75,
  1148.700,   2377.77,
  1148.750,   2869.61,
  1148.800,   3109.77,
  1148.850,   2909.41,
  1148.900,   2540.12,
  1148.950,   1910.15,
  1149.000,   1279.91,
  1149.050,   1310.11,
  1149.100,   1021.72,
  1149.150,    895.41,
  1149.200,   1359.44,
  1149.250,   1993.30,
  1149.300,   2183.95,
  1149.350,   2330.99,
  1149.400,   2384.97,
  1149.450,   1924.48,
  1149.500,   1085.15,
  1149.550,    879.66,
  1149.600,    858.93,
  1149.650,    967.14,
  1149.700,   1482.07,
  1149.750,   2361.05,
  1149.800,   2163.73,
  1149.850,   1751.55,
  1149.900,   1212.50,
  1149.950,    861.95,
  1150.000,    900.98,
  1150.050,   1028.31,
  1150.100,   1224.48,
  1150.150,   1360.54,
  1150.200,   1576.15,
  1150.250,   1581.38,
  1150.300,   1769.25,
  1150.350,   1826.70,
  1150.400,   1703.41,
  1150.450,   1528.65,
  1150.500,   1080.39,
  1150.550,    964.82,
  1150.600,    955.13,
  1150.650,    962.92,
  1150.700,   1250.87,
  1150.750,   1786.28,
  1150.800,   1689.64,
  1150.850,    944.84,
  1150.900,    783.73,
  1150.950,    695.88,
  1151.000,    963.51,
  1151.050,    782.06,
  1151.100,    788.59,
  1151.150,    980.87,
  1151.200,   1579.57,
  1151.250,   3027.23,
  1151.300,   3538.40,
  1151.350,   2966.15,
  1151.400,   2506.06,
  1151.450,   2003.83,
  1151.500,   2003.73,
  1151.550,   1928.00,
  1151.600,   1931.70,
  1151.650,   2145.67,
  1151.700,   3112.27,
  1151.750,   3850.28,
  1151.800,   3777.76,
  1151.850,   3245.99,
  1151.900,   2356.04,
  1151.950,   1793.31,
  1152.000,   1252.04,
  1152.050,   1087.09,
  1152.100,    992.96,
  1152.150,    987.50,
  1152.200,   1173.73,
  1152.250,   3244.25,
  1152.300,   3755.04,
  1152.350,   3177.27,
  1152.400,   2629.25,
  1152.450,   2333.19,
  1152.500,   1987.82,
  1152.550,   1711.31,
  1152.600,   1319.97,
  1152.650,   1148.65,
  1152.700,   1891.49,
  1152.750,   3025.59,
  1152.800,   2893.03,
  1152.850,   2411.87,
  1152.900,   1538.34,
  1152.950,    920.19,
  1153.000,    633.44,
  1153.050,    628.81,
  1153.100,    633.57,
  1153.150,    760.88,
  1153.200,   1107.84,
  1153.250,   2931.47,
  1153.300,   3460.06,
  1153.350,   2923.63,
  1153.400,   2459.49,
  1153.450,   1630.43,
  1153.500,   1727.14,
  1153.550,   1620.49,
  1153.600,   1475.72,
  1153.650,   1568.40,
  1153.700,   2180.18,
  1153.750,   2720.00,
  1153.800,   2629.34,
  1153.850,   2256.51,
  1153.900,   1764.25,
  1153.950,   1103.23,
  1154.000,    986.59,
  1154.050,    837.00,
  1154.100,    742.84,
  1154.150,    806.04,
  1154.200,   1377.76,
  1154.250,   2724.26,
  1154.300,   3146.45,
  1154.350,   2936.37,
  1154.400,   2841.66,
  1154.450,   2208.90,
  1154.500,   1663.57,
  1154.550,   1410.10,
  1154.600,   1160.85,
  1154.650,   1074.73,
  1154.700,   1828.97,
  1154.750,   2373.40,
  1154.800,   2026.63,
  1154.850,   1750.41,
  1154.900,   1259.89,
  1154.950,    851.10,
  1155.000,    530.71,
  1155.050,     65.21,
  1155.100,      0.00,
  1155.150,      0.00,
  1155.200,    493.43,
  1155.250,   1986.88,
  1155.300,   2645.21,
  1155.350,   2480.56,
  1155.400,   2119.31,
  1155.450,   1371.20,
  1155.500,   1240.96,
  1155.550,    989.78,
  1155.600,    840.21,
  1155.650,    894.65,
  1155.700,   1693.92,
  1155.750,   2608.70,
  1155.800,   2376.17,
  1155.850,   1942.72,
  1155.900,   1737.51,
  1155.950,    692.30,
  1156.000,    755.79,
  1156.050,    607.88,
  1156.100,    566.58,
  1156.150,    609.53,
  1156.200,    690.82,
  1156.250,    986.43,
  1156.300,   1857.80,
  1156.350,   2489.69,
  1156.400,   2511.12,
  1156.450,   2043.22,
  1156.500,   1384.36,
  1156.550,   1120.60,
  1156.600,   1045.15,
  1156.650,   1095.09,
  1156.700,   2045.45,
  1156.750,   2788.59,
  1156.800,   2656.42,
  1156.850,   2481.52,
  1156.900,   2196.71,
  1156.950,   1183.84,
  1157.000,   1110.14,
  1157.050,   1040.57,
  1157.100,   1055.05,
  1157.150,    991.52,
  1157.200,   1156.80,
  1157.250,   1694.28,
  1157.300,   2377.69,
  1157.350,   2685.76,
  1157.400,   2532.60,
  1157.450,   2141.20,
  1157.500,   1453.26,
  1157.550,   1509.16,
  1157.600,    992.28,
  1157.650,   1344.39,
  1157.700,   1988.53,
  1157.750,   2717.51,
  1157.800,   2666.80,
  1157.850,   2257.13,
  1157.900,   1534.48,
  1157.950,    815.92,
  1158.000,    679.77,
  1158.050,    676.04,
  1158.100,    901.28,
  1158.150,    988.11,
  1158.200,   1677.16,
  1158.250,   2638.65,
  1158.300,   3594.97,
  1158.350,   2422.40,
  1158.400,   2132.24,
  1158.450,   1653.57,
  1158.500,   1317.53,
  1158.550,   1140.47,
  1158.600,   1016.65,
  1158.650,    900.76,
  1158.700,   1085.24,
  1158.750,   2127.89,
  1158.800,   2126.52,
  1158.850,   2059.49,
  1158.900,   1711.84,
  1158.950,    865.20,
  1159.000,    715.64,
  1159.050,    642.49,
  1159.100,    659.07,
  1159.150,    608.44,
  1159.200,    948.81,
  1159.250,   2388.89,
  1159.300,   2987.30,
  1159.350,   3097.98,
  1159.400,   2866.47,
  1159.450,   2116.82,
  1159.500,   1512.66,
  1159.550,   1456.15,
  1159.600,   1356.30,
  1159.650,   1478.00,
  1159.700,   1841.54,
  1159.750,   2798.70,
  1159.800,   2776.00,
  1159.850,   2288.14,
  1159.900,   1624.73,
  1159.950,   1078.59,
  1160.000,   1397.47,
  1160.050,   1308.41,
  1160.100,   1380.07,
  1160.150,   1521.46,
  1160.200,   1635.45,
  1160.250,   2600.92,
  1160.300,   2737.65,
  1160.350,   2684.23,
  1160.400,   3028.39,
  1160.450,   2610.66,
  1160.500,   2593.57,
  1160.550,   2862.32,
  1160.600,   2906.47,
  1160.650,   3066.97,
  1160.700,   3352.82,
  1160.750,   3363.45,
  1160.800,   3272.25,
  1160.850,   2219.16,
  1160.900,   1746.42,
  1160.950,   1003.71,
  1161.000,    497.03,
  1161.050,    768.90,
  1161.100,   1122.40,
  1161.150,   1346.39,
  1161.200,   2646.48,
  1161.250,   2665.92,
  1161.300,   3012.45,
  1161.350,   3208.99,
  1161.400,   2910.75,
  1161.450,   2481.51,
  1161.500,   2180.10,
  1161.550,   2188.56,
  1161.600,   2161.16,
  1161.650,   2217.73,
  1161.700,   2592.52,
  1161.750,   2825.95,
  1161.800,   3218.40,
  1161.850,   3178.10,
  1161.900,   2081.45,
  1161.950,   1646.00,
  1162.000,   1850.70,
  1162.050,   1847.99,
  1162.100,   1844.56,
  1162.150,   1806.03,
  1162.200,   2094.51,
  1162.250,   2100.79,
  1162.300,   2699.60,
  1162.350,   2539.87,
  1162.400,   2352.39,
  1162.450,   2375.45,
  1162.500,   2733.15,
  1162.550,   2640.11,
  1162.600,   2762.95,
  1162.650,   2971.52,
  1162.700,   3315.41,
  1162.750,   3701.57,
  1162.800,   3937.76,
  1162.850,   3631.74,
  1162.900,   3512.21,
  1162.950,   3298.08,
  1163.000,   3114.15,
  1163.050,   2664.95,
  1163.100,   2590.88,
  1163.150,   2579.76,
  1163.200,   2704.81,
  1163.250,   2515.22,
  1163.300,   2714.06,
  1163.350,   3060.53,
  1163.400,   3703.45,
  1163.450,   3360.25,
  1163.500,   3181.47,
  1163.550,   3136.22,
  1163.600,   2905.78,
  1163.650,   2911.47,
  1163.700,   3486.03,
  1163.750,   4062.50,
  1163.800,   3615.48,
  1163.850,   2819.19,
  1163.900,   2273.36,
  1163.950,   1584.45,
  1164.000,   1270.54,
  1164.050,    743.66,
  1164.100,    912.05,
  1164.150,   1184.81,
  1164.200,   1720.47,
